areaType,areaName,areaCode,date,newCasesBySpecimenDate,cumCasesBySpecimenDate,newFirstEpisodesBySpecimenDate,cumFirstEpisodesBySpecimenDate,newReinfectionsBySpecimenDate,cumReinfectionsBySpecimenDate
ltla,Wandsworth,E09000032,2023-04-12,2,126638,1,117654,1,8984
ltla,Wandsworth,E09000032,2023-04-11,5,126636,3,117653,2,8983
ltla,Wandsworth,E09000032,2023-04-10,8,126631,4,117650,4,8981
ltla,Wandsworth,E09000032,2023-04-09,4,126623,3,117646,1,8977
ltla,Wandsworth,E09000032,2023-04-08,5,126619,3,117643,2,8976
ltla,Wandsworth,E09000032,2023-04-07,3,126614,2,117640,1,8974
ltla,Wandsworth,E09000032,2023-04-06,3,126611,1,117638,2,8973
ltla,Wandsworth,E09000032,2023-04-05,7,126608,4,117637,3,8971
ltla,Wandsworth,E09000032,2023-04-04,4,126601,3,117633,1,8968
ltla,Wandsworth,E09000032,2023-04-03,4,126597,4,117630,0,8967
ltla,Wandsworth,E09000032,2023-04-02,2,126593,1,117626,1,8967
ltla,Wandsworth,E09000032,2023-04-01,6,126591,4,117625,2,8966
ltla,Wandsworth,E09000032,2023-03-31,5,126585,3,117621,2,8964
ltla,Wandsworth,E09000032,2023-03-30,13,126580,12,117618,1,8962
ltla,Wandsworth,E09000032,2023-03-29,6,126567,3,117606,3,8961
ltla,Wandsworth,E09000032,2023-03-28,5,126561,2,117603,3,8958
ltla,Wandsworth,E09000032,2023-03-27,11,126556,6,117601,5,8955
ltla,Wandsworth,E09000032,2023-03-26,9,126545,8,117595,1,8950
ltla,Wandsworth,E09000032,2023-03-25,10,126536,8,117587,2,8949
ltla,Wandsworth,E09000032,2023-03-24,6,126526,2,117579,4,8947
ltla,Wandsworth,E09000032,2023-03-23,12,126520,5,117577,7,8943
ltla,Wandsworth,E09000032,2023-03-22,8,126508,4,117572,4,8936
ltla,Wandsworth,E09000032,2023-03-21,12,126500,6,117568,6,8932
ltla,Wandsworth,E09000032,2023-03-20,13,126488,8,117562,5,8926
ltla,Wandsworth,E09000032,2023-03-19,20,126475,12,117554,8,8921
ltla,Wandsworth,E09000032,2023-03-18,19,126455,15,117542,4,8913
ltla,Wandsworth,E09000032,2023-03-17,17,126436,11,117527,6,8909
ltla,Wandsworth,E09000032,2023-03-16,10,126419,4,117516,6,8903
ltla,Wandsworth,E09000032,2023-03-15,9,126409,3,117512,6,8897
ltla,Wandsworth,E09000032,2023-03-14,13,126400,8,117509,5,8891
ltla,Wandsworth,E09000032,2023-03-13,11,126387,6,117501,5,8886
ltla,Wandsworth,E09000032,2023-03-12,14,126376,7,117495,7,8881
ltla,Wandsworth,E09000032,2023-03-11,11,126362,7,117488,4,8874
ltla,Wandsworth,E09000032,2023-03-10,13,126351,7,117481,6,8870
ltla,Wandsworth,E09000032,2023-03-09,12,126338,5,117474,7,8864
ltla,Wandsworth,E09000032,2023-03-08,6,126326,4,117469,2,8857
ltla,Wandsworth,E09000032,2023-03-07,11,126320,4,117465,7,8855
ltla,Wandsworth,E09000032,2023-03-06,8,126309,6,117461,2,8848
ltla,Wandsworth,E09000032,2023-03-05,10,126301,5,117455,5,8846
ltla,Wandsworth,E09000032,2023-03-04,9,126291,5,117450,4,8841
ltla,Wandsworth,E09000032,2023-03-03,13,126282,6,117445,7,8837
ltla,Wandsworth,E09000032,2023-03-02,11,126269,6,117439,5,8830
ltla,Wandsworth,E09000032,2023-03-01,13,126258,9,117433,4,8825
ltla,Wandsworth,E09000032,2023-02-28,14,126245,4,117424,10,8821
ltla,Wandsworth,E09000032,2023-02-27,10,126231,6,117420,4,8811
ltla,Wandsworth,E09000032,2023-02-26,13,126221,8,117414,5,8807
ltla,Wandsworth,E09000032,2023-02-25,14,126208,8,117406,6,8802
ltla,Wandsworth,E09000032,2023-02-24,12,126194,6,117398,6,8796
ltla,Wandsworth,E09000032,2023-02-23,5,126182,3,117392,2,8790
ltla,Wandsworth,E09000032,2023-02-22,16,126177,7,117389,9,8788
ltla,Wandsworth,E09000032,2023-02-21,22,126161,10,117382,12,8779
ltla,Wandsworth,E09000032,2023-02-20,20,126139,14,117372,6,8767
ltla,Wandsworth,E09000032,2023-02-19,20,126119,10,117358,10,8761
ltla,Wandsworth,E09000032,2023-02-18,15,126099,11,117348,4,8751
ltla,Wandsworth,E09000032,2023-02-17,16,126084,11,117337,5,8747
ltla,Wandsworth,E09000032,2023-02-16,29,126068,18,117326,11,8742
ltla,Wandsworth,E09000032,2023-02-15,14,126039,9,117308,5,8731
ltla,Wandsworth,E09000032,2023-02-14,16,126025,6,117299,10,8726
ltla,Wandsworth,E09000032,2023-02-13,13,126009,4,117293,9,8716
ltla,Wandsworth,E09000032,2023-02-12,9,125996,5,117289,4,8707
ltla,Wandsworth,E09000032,2023-02-11,5,125987,0,117284,5,125987
ltla,Wandsworth,E09000032,2023-02-10,8,125982,4,117284,4,8698
ltla,Wandsworth,E09000032,2023-02-09,13,125974,6,117280,7,8694
ltla,Wandsworth,E09000032,2023-02-08,9,125961,7,117274,2,8687
ltla,Wandsworth,E09000032,2023-02-07,13,125952,8,117267,5,8685
ltla,Wandsworth,E09000032,2023-02-06,7,125939,3,117259,4,8680
ltla,Wandsworth,E09000032,2023-02-05,11,125932,5,117256,6,8676
ltla,Wandsworth,E09000032,2023-02-04,8,125921,4,117251,4,8670
ltla,Wandsworth,E09000032,2023-02-03,11,125913,6,117247,5,8666
ltla,Wandsworth,E09000032,2023-02-02,10,125902,5,117241,5,8661
ltla,Wandsworth,E09000032,2023-02-01,16,125892,4,117236,12,8656
ltla,Wandsworth,E09000032,2023-01-31,16,125876,5,117232,11,8644
ltla,Wandsworth,E09000032,2023-01-30,9,125860,4,117227,5,8633
ltla,Wandsworth,E09000032,2023-01-29,7,125851,3,117223,4,8628
ltla,Wandsworth,E09000032,2023-01-28,11,125844,5,117220,6,8624
ltla,Wandsworth,E09000032,2023-01-27,6,125833,2,117215,4,8618
ltla,Wandsworth,E09000032,2023-01-26,5,125827,2,117213,3,8614
ltla,Wandsworth,E09000032,2023-01-25,3,125822,0,117211,3,125822
ltla,Wandsworth,E09000032,2023-01-24,6,125819,1,117211,5,8608
ltla,Wandsworth,E09000032,2023-01-23,7,125813,3,117210,4,8603
ltla,Wandsworth,E09000032,2023-01-22,4,125806,2,117207,2,8599
ltla,Wandsworth,E09000032,2023-01-21,2,125802,0,117205,2,125802
ltla,Wandsworth,E09000032,2023-01-20,4,125800,2,117205,2,8595
ltla,Wandsworth,E09000032,2023-01-19,3,125796,2,117203,1,8593
ltla,Wandsworth,E09000032,2023-01-18,4,125793,4,117201,0,8592
ltla,Wandsworth,E09000032,2023-01-17,0,125789,0,117197,0,8592
ltla,Wandsworth,E09000032,2023-01-16,7,125789,6,117197,1,8592
ltla,Wandsworth,E09000032,2023-01-15,7,125782,3,117191,4,8591
ltla,Wandsworth,E09000032,2023-01-14,2,125775,1,117188,1,8587
ltla,Wandsworth,E09000032,2023-01-13,5,125773,3,117187,2,8586
ltla,Wandsworth,E09000032,2023-01-12,5,125768,1,117184,4,8584
ltla,Wandsworth,E09000032,2023-01-11,9,125763,6,117183,3,8580
ltla,Wandsworth,E09000032,2023-01-10,4,125754,1,117177,3,8577
ltla,Wandsworth,E09000032,2023-01-09,6,125750,3,117176,3,8574
ltla,Wandsworth,E09000032,2023-01-08,7,125744,4,117173,3,8571
ltla,Wandsworth,E09000032,2023-01-07,5,125737,3,117169,2,8568
ltla,Wandsworth,E09000032,2023-01-06,9,125732,5,117166,4,8566
ltla,Wandsworth,E09000032,2023-01-05,22,125723,14,117161,8,8562
ltla,Wandsworth,E09000032,2023-01-04,13,125701,8,117147,5,8554
ltla,Wandsworth,E09000032,2023-01-03,16,125688,7,117139,9,8549
ltla,Wandsworth,E09000032,2023-01-02,10,125672,4,117132,6,8540
ltla,Wandsworth,E09000032,2023-01-01,11,125662,4,117128,7,8534
