areaType,areaName,areaCode,date,newCasesBySpecimenDate,cumCasesBySpecimenDate,newFirstEpisodesBySpecimenDate,cumFirstEpisodesBySpecimenDate,newReinfectionsBySpecimenDate,cumReinfectionsBySpecimenDate
ltla,Islington,E09000019,2023-03-10,14,81595,10,75898,4,5697
ltla,Islington,E09000019,2023-03-09,11,81581,4,75888,7,5693
ltla,Islington,E09000019,2023-03-08,13,81570,6,75884,7,5686
ltla,Islington,E09000019,2023-03-07,10,81557,5,75878,5,5679
ltla,Islington,E09000019,2023-03-06,21,81547,15,75873,6,5674
ltla,Islington,E09000019,2023-03-05,9,81526,6,75858,3,5668
ltla,Islington,E09000019,2023-03-04,8,81517,5,75852,3,5665
ltla,Islington,E09000019,2023-03-03,28,81509,16,75847,12,5662
ltla,Islington,E09000019,2023-03-02,12,81481,7,75831,5,5650
ltla,Islington,E09000019,2023-03-01,17,81469,10,75824,7,5645
ltla,Islington,E09000019,2023-02-28,11,81452,5,75814,6,5638
ltla,Islington,E09000019,2023-02-27,18,81441,11,75809,7,5632
ltla,Islington,E09000019,2023-02-26,10,81423,2,75798,8,5625
ltla,Islington,E09000019,2023-02-25,2,81413,1,75796,1,5617
ltla,Islington,E09000019,2023-02-24,13,81411,9,75795,4,5616
ltla,Islington,E09000019,2023-02-23,5,81398,2,75786,3,5612
ltla,Islington,E09000019,2023-02-22,13,81393,8,75784,5,5609
ltla,Islington,E09000019,2023-02-21,30,81380,21,75776,9,5604
ltla,Islington,E09000019,2023-02-20,18,81350,13,75755,5,5595
ltla,Islington,E09000019,2023-02-19,6,81332,3,75742,3,5590
ltla,Islington,E09000019,2023-02-18,11,81326,5,75739,6,5587
ltla,Islington,E09000019,2023-02-17,12,81315,5,75734,7,5581
ltla,Islington,E09000019,2023-02-16,9,81303,7,75729,2,5574
ltla,Islington,E09000019,2023-02-15,10,81294,9,75722,1,5572
ltla,Islington,E09000019,2023-02-14,25,81284,16,75713,9,5571
ltla,Islington,E09000019,2023-02-13,10,81259,3,75697,7,5562
ltla,Islington,E09000019,2023-02-12,4,81249,3,75694,1,5555
ltla,Islington,E09000019,2023-02-11,10,81245,7,75691,3,5554
ltla,Islington,E09000019,2023-02-10,11,81235,5,75684,6,5551
ltla,Islington,E09000019,2023-02-09,10,81224,7,75679,3,5545
ltla,Islington,E09000019,2023-02-08,10,81214,6,75672,4,5542
ltla,Islington,E09000019,2023-02-07,7,81204,5,75666,2,5538
ltla,Islington,E09000019,2023-02-06,8,81197,5,75661,3,5536
ltla,Islington,E09000019,2023-02-05,4,81189,3,75656,1,5533
ltla,Islington,E09000019,2023-02-04,8,81185,4,75653,4,5532
ltla,Islington,E09000019,2023-02-03,6,81177,1,75649,5,5528
ltla,Islington,E09000019,2023-02-02,9,81171,8,75648,1,5523
ltla,Islington,E09000019,2023-02-01,14,81162,10,75640,4,5522
ltla,Islington,E09000019,2023-01-31,14,81148,9,75630,5,5518
ltla,Islington,E09000019,2023-01-30,12,81134,7,75621,5,5513
ltla,Islington,E09000019,2023-01-29,3,81122,2,75614,1,5508
ltla,Islington,E09000019,2023-01-28,4,81119,3,75612,1,5507
ltla,Islington,E09000019,2023-01-27,9,81115,4,75609,5,5506
ltla,Islington,E09000019,2023-01-26,8,81106,5,75605,3,5501
ltla,Islington,E09000019,2023-01-25,7,81098,5,75600,2,5498
ltla,Islington,E09000019,2023-01-24,8,81091,6,75595,2,5496
ltla,Islington,E09000019,2023-01-23,9,81083,4,75589,5,5494
ltla,Islington,E09000019,2023-01-22,2,81074,1,75585,1,5489
ltla,Islington,E09000019,2023-01-21,5,81072,5,75584,0,5488
ltla,Islington,E09000019,2023-01-20,3,81067,1,75579,2,5488
ltla,Islington,E09000019,2023-01-19,8,81064,4,75578,4,5486
ltla,Islington,E09000019,2023-01-18,5,81056,3,75574,2,5482
ltla,Islington,E09000019,2023-01-17,9,81051,7,75571,2,5480
ltla,Islington,E09000019,2023-01-16,4,81042,3,75564,1,5478
ltla,Islington,E09000019,2023-01-15,1,81038,1,75561,0,5477
ltla,Islington,E09000019,2023-01-14,3,81037,3,75560,0,5477
ltla,Islington,E09000019,2023-01-13,8,81034,5,75557,3,5477
ltla,Islington,E09000019,2023-01-12,10,81026,7,75552,3,5474
ltla,Islington,E09000019,2023-01-11,8,81016,5,75545,3,5471
ltla,Islington,E09000019,2023-01-10,5,81008,5,75540,0,5468
ltla,Islington,E09000019,2023-01-09,8,81003,7,75535,1,5468
ltla,Islington,E09000019,2023-01-08,7,80995,4,75528,3,5467
ltla,Islington,E09000019,2023-01-07,8,80988,5,75524,3,5464
ltla,Islington,E09000019,2023-01-06,11,80980,4,75519,7,5461
ltla,Islington,E09000019,2023-01-05,8,80969,5,75515,3,5454
ltla,Islington,E09000019,2023-01-04,6,80961,5,75510,1,5451
ltla,Islington,E09000019,2023-01-03,13,80955,7,75505,6,5450
ltla,Islington,E09000019,2023-01-02,13,80942,10,75498,3,5444
ltla,Islington,E09000019,2023-01-01,9,80929,6,75488,3,5441
ltla,Islington,E09000019,2022-12-31,14,80920,11,75482,3,5438
ltla,Islington,E09000019,2022-12-30,12,80906,7,75471,5,5435
ltla,Islington,E09000019,2022-12-29,12,80894,10,75464,2,5430
ltla,Islington,E09000019,2022-12-28,22,80882,16,75454,6,5428
ltla,Islington,E09000019,2022-12-27,15,80860,11,75438,4,5422
ltla,Islington,E09000019,2022-12-26,6,80845,4,75427,2,5418
ltla,Islington,E09000019,2022-12-25,10,80839,7,75423,3,5416
ltla,Islington,E09000019,2022-12-24,8,80829,5,75416,3,5413
ltla,Islington,E09000019,2022-12-23,14,80821,8,75411,6,5410
ltla,Islington,E09000019,2022-12-22,20,80807,14,75403,6,5404
ltla,Islington,E09000019,2022-12-21,20,80787,13,75389,7,5398
ltla,Islington,E09000019,2022-12-20,21,80767,15,75376,6,5391
ltla,Islington,E09000019,2022-12-19,18,80746,14,75361,4,5385
ltla,Islington,E09000019,2022-12-18,21,80728,13,75347,8,5381
ltla,Islington,E09000019,2022-12-17,13,80707,8,75334,5,5373
ltla,Islington,E09000019,2022-12-16,14,80694,7,75326,7,5368
ltla,Islington,E09000019,2022-12-15,26,80680,20,75319,6,5361
ltla,Islington,E09000019,2022-12-14,16,80654,11,75299,5,5355
ltla,Islington,E09000019,2022-12-13,20,80638,13,75288,7,5350
ltla,Islington,E09000019,2022-12-12,20,80618,12,75275,8,5343
ltla,Islington,E09000019,2022-12-11,12,80598,7,75263,5,5335
ltla,Islington,E09000019,2022-12-10,16,80586,10,75256,6,5330
ltla,Islington,E09000019,2022-12-09,18,80570,12,75246,6,5324
ltla,Islington,E09000019,2022-12-08,21,80552,11,75234,10,5318
ltla,Islington,E09000019,2022-12-07,18,80531,8,75223,10,5308
ltla,Islington,E09000019,2022-12-06,15,80513,11,75215,4,5298
ltla,Islington,E09000019,2022-12-05,20,80498,11,75204,9,5294
ltla,Islington,E09000019,2022-12-04,16,80478,9,75193,7,5285
ltla,Islington,E09000019,2022-12-03,14,80462,10,75184,4,5278
ltla,Islington,E09000019,2022-12-02,7,80448,5,75174,2,5274
ltla,Islington,E09000019,2022-12-01,10,80441,9,75169,1,5272
ltla,Islington,E09000019,2022-11-30,18,80431,10,75160,8,5271
ltla,Islington,E09000019,2022-11-29,15,80413,10,75150,5,5263
ltla,Islington,E09000019,2022-11-28,11,80398,8,75140,3,5258
ltla,Islington,E09000019,2022-11-27,9,80387,5,75132,4,5255
ltla,Islington,E09000019,2022-11-26,4,80378,3,75127,1,5251
ltla,Islington,E09000019,2022-11-25,10,80374,7,75124,3,5250
ltla,Islington,E09000019,2022-11-24,14,80364,10,75117,4,5247
ltla,Islington,E09000019,2022-11-23,10,80350,4,75107,6,5243
ltla,Islington,E09000019,2022-11-22,15,80340,10,75103,5,5237
ltla,Islington,E09000019,2022-11-21,11,80325,6,75093,5,5232
ltla,Islington,E09000019,2022-11-20,12,80314,7,75087,5,5227
ltla,Islington,E09000019,2022-11-19,4,80302,2,75080,2,5222
ltla,Islington,E09000019,2022-11-18,5,80298,4,75078,1,5220
ltla,Islington,E09000019,2022-11-17,18,80293,6,75074,12,5219
ltla,Islington,E09000019,2022-11-16,12,80275,8,75068,4,5207
ltla,Islington,E09000019,2022-11-15,8,80263,5,75060,3,5203
ltla,Islington,E09000019,2022-11-14,9,80255,5,75055,4,5200
ltla,Islington,E09000019,2022-11-13,8,80246,6,75050,2,5196
ltla,Islington,E09000019,2022-11-12,5,80238,2,75044,3,5194
ltla,Islington,E09000019,2022-11-11,11,80233,6,75042,5,5191
ltla,Islington,E09000019,2022-11-10,9,80222,5,75036,4,5186
ltla,Islington,E09000019,2022-11-09,14,80213,8,75031,6,5182
ltla,Islington,E09000019,2022-11-08,8,80199,5,75023,3,5176
ltla,Islington,E09000019,2022-11-07,15,80191,9,75018,6,5173
ltla,Islington,E09000019,2022-11-06,19,80176,11,75009,8,5167
ltla,Islington,E09000019,2022-11-05,11,80157,9,74998,2,5159
ltla,Islington,E09000019,2022-11-04,8,80146,4,74989,4,5157
ltla,Islington,E09000019,2022-11-03,15,80138,10,74985,5,5153
ltla,Islington,E09000019,2022-11-02,20,80123,11,74975,9,5148
ltla,Islington,E09000019,2022-11-01,17,80103,11,74964,6,5139
ltla,Islington,E09000019,2022-10-31,13,80086,6,74953,7,5133
ltla,Islington,E09000019,2022-10-30,10,80073,8,74947,2,5126
ltla,Islington,E09000019,2022-10-29,13,80063,7,74939,6,5124
ltla,Islington,E09000019,2022-10-28,13,80050,9,74932,4,5118
ltla,Islington,E09000019,2022-10-27,15,80037,8,74923,7,5114
ltla,Islington,E09000019,2022-10-26,16,80022,14,74915,2,5107
ltla,Islington,E09000019,2022-10-25,16,80006,11,74901,5,5105
ltla,Islington,E09000019,2022-10-24,18,79990,15,74890,3,5100
ltla,Islington,E09000019,2022-10-23,15,79972,13,74875,2,5097
ltla,Islington,E09000019,2022-10-22,11,79957,6,74862,5,5095
ltla,Islington,E09000019,2022-10-21,14,79946,9,74856,5,5090
ltla,Islington,E09000019,2022-10-20,20,79932,13,74847,7,5085
ltla,Islington,E09000019,2022-10-19,24,79912,17,74834,7,5078
ltla,Islington,E09000019,2022-10-18,21,79888,10,74817,11,5071
ltla,Islington,E09000019,2022-10-17,23,79867,16,74807,7,5060
ltla,Islington,E09000019,2022-10-16,15,79844,12,74791,3,5053
ltla,Islington,E09000019,2022-10-15,10,79829,6,74779,4,5050
ltla,Islington,E09000019,2022-10-14,16,79819,12,74773,4,5046
ltla,Islington,E09000019,2022-10-13,20,79803,14,74761,6,5042
ltla,Islington,E09000019,2022-10-12,22,79783,12,74747,10,5036
ltla,Islington,E09000019,2022-10-11,24,79761,20,74735,4,5026
ltla,Islington,E09000019,2022-10-10,19,79737,10,74715,9,5022
ltla,Islington,E09000019,2022-10-09,28,79718,22,74705,6,5013
ltla,Islington,E09000019,2022-10-08,15,79690,11,74683,4,5007
ltla,Islington,E09000019,2022-10-07,21,79675,13,74672,8,5003
ltla,Islington,E09000019,2022-10-06,28,79654,18,74659,10,4995
ltla,Islington,E09000019,2022-10-05,16,79626,10,74641,6,4985
ltla,Islington,E09000019,2022-10-04,31,79610,23,74631,8,4979
ltla,Islington,E09000019,2022-10-03,26,79579,20,74608,6,4971
ltla,Islington,E09000019,2022-10-02,24,79553,16,74588,8,4965
ltla,Islington,E09000019,2022-10-01,16,79529,10,74572,6,4957
ltla,Islington,E09000019,2022-09-30,14,79513,9,74562,5,4951
ltla,Islington,E09000019,2022-09-29,13,79499,11,74553,2,4946
ltla,Islington,E09000019,2022-09-28,20,79486,17,74542,3,4944
ltla,Islington,E09000019,2022-09-27,23,79466,19,74525,4,4941
ltla,Islington,E09000019,2022-09-26,22,79443,14,74506,8,4937
ltla,Islington,E09000019,2022-09-25,16,79421,9,74492,7,4929
ltla,Islington,E09000019,2022-09-24,15,79405,12,74483,3,4922
ltla,Islington,E09000019,2022-09-23,14,79390,8,74471,6,4919
ltla,Islington,E09000019,2022-09-22,11,79376,9,74463,2,4913
ltla,Islington,E09000019,2022-09-21,10,79365,7,74454,3,4911
ltla,Islington,E09000019,2022-09-20,14,79355,8,74447,6,4908
ltla,Islington,E09000019,2022-09-19,15,79341,13,74439,2,4902
ltla,Islington,E09000019,2022-09-18,13,79326,6,74426,7,4900
ltla,Islington,E09000019,2022-09-17,8,79313,7,74420,1,4893
ltla,Islington,E09000019,2022-09-16,13,79305,8,74413,5,4892
ltla,Islington,E09000019,2022-09-15,5,79292,4,74405,1,4887
ltla,Islington,E09000019,2022-09-14,10,79287,9,74401,1,4886
ltla,Islington,E09000019,2022-09-13,11,79277,10,74392,1,4885
ltla,Islington,E09000019,2022-09-12,16,79266,14,74382,2,4884
ltla,Islington,E09000019,2022-09-11,16,79250,9,74368,7,4882
ltla,Islington,E09000019,2022-09-10,13,79234,10,74359,3,4875
ltla,Islington,E09000019,2022-09-09,6,79221,4,74349,2,4872
ltla,Islington,E09000019,2022-09-08,9,79215,7,74345,2,4870
ltla,Islington,E09000019,2022-09-07,11,79206,9,74338,2,4868
ltla,Islington,E09000019,2022-09-06,8,79195,6,74329,2,4866
ltla,Islington,E09000019,2022-09-05,11,79187,7,74323,4,4864
ltla,Islington,E09000019,2022-09-04,12,79176,11,74316,1,4860
ltla,Islington,E09000019,2022-09-03,8,79164,3,74305,5,4859
ltla,Islington,E09000019,2022-09-02,9,79156,9,74302,0,4854
ltla,Islington,E09000019,2022-09-01,12,79147,8,74293,4,4854
ltla,Islington,E09000019,2022-08-31,10,79135,9,74285,1,4850
ltla,Islington,E09000019,2022-08-30,11,79125,9,74276,2,4849
ltla,Islington,E09000019,2022-08-29,14,79114,6,74267,8,4847
ltla,Islington,E09000019,2022-08-28,9,79100,5,74261,4,4839
ltla,Islington,E09000019,2022-08-27,10,79091,8,74256,2,4835
ltla,Islington,E09000019,2022-08-26,2,79081,2,74248,0,4833
ltla,Islington,E09000019,2022-08-25,8,79079,8,74246,0,4833
ltla,Islington,E09000019,2022-08-24,13,79071,6,74238,7,4833
ltla,Islington,E09000019,2022-08-23,14,79058,9,74232,5,4826
ltla,Islington,E09000019,2022-08-22,16,79044,13,74223,3,4821
ltla,Islington,E09000019,2022-08-21,14,79028,9,74210,5,4818
ltla,Islington,E09000019,2022-08-20,5,79014,4,74201,1,4813
ltla,Islington,E09000019,2022-08-19,5,79009,3,74197,2,4812
ltla,Islington,E09000019,2022-08-18,13,79004,8,74194,5,4810
ltla,Islington,E09000019,2022-08-17,9,78991,7,74186,2,4805
ltla,Islington,E09000019,2022-08-16,13,78982,6,74179,7,4803
ltla,Islington,E09000019,2022-08-15,19,78969,17,74173,2,4796
ltla,Islington,E09000019,2022-08-14,9,78950,8,74156,1,4794
ltla,Islington,E09000019,2022-08-13,8,78941,6,74148,2,4793
ltla,Islington,E09000019,2022-08-12,13,78933,11,74142,2,4791
ltla,Islington,E09000019,2022-08-11,9,78920,6,74131,3,4789
ltla,Islington,E09000019,2022-08-10,22,78911,19,74125,3,4786
ltla,Islington,E09000019,2022-08-09,16,78889,12,74106,4,4783
ltla,Islington,E09000019,2022-08-08,24,78873,19,74094,5,4779
ltla,Islington,E09000019,2022-08-07,21,78849,17,74075,4,4774
ltla,Islington,E09000019,2022-08-06,17,78828,15,74058,2,4770
ltla,Islington,E09000019,2022-08-05,17,78811,12,74043,5,4768
ltla,Islington,E09000019,2022-08-04,25,78794,19,74031,6,4763
ltla,Islington,E09000019,2022-08-03,23,78769,20,74012,3,4757
ltla,Islington,E09000019,2022-08-02,38,78746,29,73992,9,4754
ltla,Islington,E09000019,2022-08-01,20,78708,16,73963,4,4745
ltla,Islington,E09000019,2022-07-31,21,78688,18,73947,3,4741
ltla,Islington,E09000019,2022-07-30,25,78667,18,73929,7,4738
ltla,Islington,E09000019,2022-07-29,22,78642,15,73911,7,4731
ltla,Islington,E09000019,2022-07-28,36,78620,28,73896,8,4724
ltla,Islington,E09000019,2022-07-27,40,78584,30,73868,10,4716
ltla,Islington,E09000019,2022-07-26,46,78544,37,73838,9,4706
ltla,Islington,E09000019,2022-07-25,43,78498,28,73801,15,4697
ltla,Islington,E09000019,2022-07-24,44,78455,29,73773,15,4682
ltla,Islington,E09000019,2022-07-23,31,78411,23,73744,8,4667
ltla,Islington,E09000019,2022-07-22,46,78380,39,73721,7,4659
ltla,Islington,E09000019,2022-07-21,64,78334,53,73682,11,4652
ltla,Islington,E09000019,2022-07-20,55,78270,40,73629,15,4641
ltla,Islington,E09000019,2022-07-19,49,78215,35,73589,14,4626
ltla,Islington,E09000019,2022-07-18,64,78166,48,73554,16,4612
ltla,Islington,E09000019,2022-07-17,46,78102,35,73506,11,4596
ltla,Islington,E09000019,2022-07-16,32,78056,27,73471,5,4585
ltla,Islington,E09000019,2022-07-15,61,78024,46,73444,15,4580
ltla,Islington,E09000019,2022-07-14,66,77963,49,73398,17,4565
ltla,Islington,E09000019,2022-07-13,74,77897,53,73349,21,4548
ltla,Islington,E09000019,2022-07-12,83,77823,56,73296,27,4527
ltla,Islington,E09000019,2022-07-11,111,77740,78,73240,33,4500
ltla,Islington,E09000019,2022-07-10,83,77629,61,73162,22,4467
ltla,Islington,E09000019,2022-07-09,63,77546,51,73101,12,4445
ltla,Islington,E09000019,2022-07-08,78,77483,65,73050,13,4433
ltla,Islington,E09000019,2022-07-07,86,77405,68,72985,18,4420
ltla,Islington,E09000019,2022-07-06,85,77319,66,72917,19,4402
ltla,Islington,E09000019,2022-07-05,106,77234,79,72851,27,4383
ltla,Islington,E09000019,2022-07-04,110,77128,87,72772,23,4356
ltla,Islington,E09000019,2022-07-03,90,77018,69,72685,21,4333
ltla,Islington,E09000019,2022-07-02,80,76928,66,72616,14,4312
ltla,Islington,E09000019,2022-07-01,81,76848,62,72550,19,4298
ltla,Islington,E09000019,2022-06-30,84,76767,57,72488,27,4279
ltla,Islington,E09000019,2022-06-29,90,76683,73,72431,17,4252
ltla,Islington,E09000019,2022-06-28,107,76593,85,72358,22,4235
ltla,Islington,E09000019,2022-06-27,104,76486,77,72273,27,4213
ltla,Islington,E09000019,2022-06-26,69,76382,49,72196,20,4186
ltla,Islington,E09000019,2022-06-25,51,76313,35,72147,16,4166
ltla,Islington,E09000019,2022-06-24,55,76262,42,72112,13,4150
ltla,Islington,E09000019,2022-06-23,76,76207,55,72070,21,4137
ltla,Islington,E09000019,2022-06-22,84,76131,70,72015,14,4116
ltla,Islington,E09000019,2022-06-21,88,76047,74,71945,14,4102
ltla,Islington,E09000019,2022-06-20,76,75959,51,71871,25,4088
ltla,Islington,E09000019,2022-06-19,54,75883,47,71820,7,4063
ltla,Islington,E09000019,2022-06-18,50,75829,44,71773,6,4056
ltla,Islington,E09000019,2022-06-17,62,75779,48,71729,14,4050
ltla,Islington,E09000019,2022-06-16,60,75717,45,71681,15,4036
ltla,Islington,E09000019,2022-06-15,63,75657,51,71636,12,4021
ltla,Islington,E09000019,2022-06-14,58,75594,49,71585,9,4009
ltla,Islington,E09000019,2022-06-13,75,75536,59,71536,16,4000
ltla,Islington,E09000019,2022-06-12,57,75461,48,71477,9,3984
ltla,Islington,E09000019,2022-06-11,36,75404,30,71429,6,3975
ltla,Islington,E09000019,2022-06-10,41,75368,31,71399,10,3969
ltla,Islington,E09000019,2022-06-09,63,75327,54,71368,9,3959
ltla,Islington,E09000019,2022-06-08,58,75264,46,71314,12,3950
ltla,Islington,E09000019,2022-06-07,64,75206,55,71268,9,3938
ltla,Islington,E09000019,2022-06-06,45,75142,39,71213,6,3929
ltla,Islington,E09000019,2022-06-05,36,75097,32,71174,4,3923
ltla,Islington,E09000019,2022-06-04,31,75061,26,71142,5,3919
ltla,Islington,E09000019,2022-06-03,39,75030,35,71116,4,3914
ltla,Islington,E09000019,2022-06-02,29,74991,23,71081,6,3910
ltla,Islington,E09000019,2022-06-01,32,74962,27,71058,5,3904
ltla,Islington,E09000019,2022-05-31,33,74930,25,71031,8,3899
ltla,Islington,E09000019,2022-05-30,35,74897,27,71006,8,3891
ltla,Islington,E09000019,2022-05-29,24,74862,18,70979,6,3883
ltla,Islington,E09000019,2022-05-28,14,74838,12,70961,2,3877
ltla,Islington,E09000019,2022-05-27,28,74824,24,70949,4,3875
ltla,Islington,E09000019,2022-05-26,29,74796,25,70925,4,3871
ltla,Islington,E09000019,2022-05-25,31,74767,23,70900,8,3867
ltla,Islington,E09000019,2022-05-24,26,74736,20,70877,6,3859
ltla,Islington,E09000019,2022-05-23,28,74710,23,70857,5,3853
ltla,Islington,E09000019,2022-05-22,16,74682,15,70834,1,3848
ltla,Islington,E09000019,2022-05-21,18,74666,16,70819,2,3847
ltla,Islington,E09000019,2022-05-20,22,74648,18,70803,4,3845
ltla,Islington,E09000019,2022-05-19,25,74626,20,70785,5,3841
ltla,Islington,E09000019,2022-05-18,42,74601,40,70765,2,3836
ltla,Islington,E09000019,2022-05-17,33,74559,29,70725,4,3834
ltla,Islington,E09000019,2022-05-16,33,74526,29,70696,4,3830
ltla,Islington,E09000019,2022-05-15,31,74493,27,70667,4,3826
ltla,Islington,E09000019,2022-05-14,23,74462,20,70640,3,3822
ltla,Islington,E09000019,2022-05-13,24,74439,18,70620,6,3819
ltla,Islington,E09000019,2022-05-12,28,74415,24,70602,4,3813
ltla,Islington,E09000019,2022-05-11,41,74387,32,70578,9,3809
ltla,Islington,E09000019,2022-05-10,32,74346,30,70546,2,3800
ltla,Islington,E09000019,2022-05-09,35,74314,30,70516,5,3798
ltla,Islington,E09000019,2022-05-08,27,74279,21,70486,6,3793
ltla,Islington,E09000019,2022-05-07,21,74252,21,70465,0,3787
ltla,Islington,E09000019,2022-05-06,25,74231,20,70444,5,3787
ltla,Islington,E09000019,2022-05-05,34,74206,27,70424,7,3782
ltla,Islington,E09000019,2022-05-04,39,74172,36,70397,3,3775
ltla,Islington,E09000019,2022-05-03,49,74133,43,70361,6,3772
ltla,Islington,E09000019,2022-05-02,37,74084,32,70318,5,3766
ltla,Islington,E09000019,2022-05-01,24,74047,19,70286,5,3761
ltla,Islington,E09000019,2022-04-30,25,74023,25,70267,0,3756
ltla,Islington,E09000019,2022-04-29,25,73998,18,70242,7,3756
ltla,Islington,E09000019,2022-04-28,25,73973,20,70224,5,3749
ltla,Islington,E09000019,2022-04-27,27,73948,24,70204,3,3744
ltla,Islington,E09000019,2022-04-26,36,73921,30,70180,6,3741
ltla,Islington,E09000019,2022-04-25,53,73885,48,70150,5,3735
ltla,Islington,E09000019,2022-04-24,40,73832,35,70102,5,3730
ltla,Islington,E09000019,2022-04-23,33,73792,29,70067,4,3725
ltla,Islington,E09000019,2022-04-22,54,73759,50,70038,4,3721
ltla,Islington,E09000019,2022-04-21,55,73705,52,69988,3,3717
ltla,Islington,E09000019,2022-04-20,62,73650,51,69936,11,3714
ltla,Islington,E09000019,2022-04-19,62,73588,50,69885,12,3703
ltla,Islington,E09000019,2022-04-18,72,73526,67,69835,5,3691
ltla,Islington,E09000019,2022-04-17,47,73454,41,69768,6,3686
ltla,Islington,E09000019,2022-04-16,61,73407,55,69727,6,3680
ltla,Islington,E09000019,2022-04-15,61,73346,57,69672,4,3674
ltla,Islington,E09000019,2022-04-14,75,73285,69,69615,6,3670
ltla,Islington,E09000019,2022-04-13,83,73210,70,69546,13,3664
ltla,Islington,E09000019,2022-04-12,99,73127,90,69476,9,3651
ltla,Islington,E09000019,2022-04-11,113,73028,105,69386,8,3642
ltla,Islington,E09000019,2022-04-10,99,72915,90,69281,9,3634
ltla,Islington,E09000019,2022-04-09,69,72816,62,69191,7,3625
ltla,Islington,E09000019,2022-04-08,87,72747,73,69129,14,3618
ltla,Islington,E09000019,2022-04-07,105,72660,96,69056,9,3604
ltla,Islington,E09000019,2022-04-06,133,72555,118,68960,15,3595
ltla,Islington,E09000019,2022-04-05,147,72422,137,68842,10,3580
ltla,Islington,E09000019,2022-04-04,175,72275,156,68705,19,3570
ltla,Islington,E09000019,2022-04-03,118,72100,105,68549,13,3551
ltla,Islington,E09000019,2022-04-02,112,71982,103,68444,9,3538
ltla,Islington,E09000019,2022-04-01,155,71870,134,68341,21,3529
ltla,Islington,E09000019,2022-03-31,167,71715,143,68207,24,3508
ltla,Islington,E09000019,2022-03-30,241,71548,217,68064,24,3484
ltla,Islington,E09000019,2022-03-29,297,71307,271,67847,26,3460
ltla,Islington,E09000019,2022-03-28,276,71010,241,67576,35,3434
ltla,Islington,E09000019,2022-03-27,234,70734,212,67335,22,3399
ltla,Islington,E09000019,2022-03-26,208,70500,190,67123,18,3377
ltla,Islington,E09000019,2022-03-25,224,70292,200,66933,24,3359
ltla,Islington,E09000019,2022-03-24,250,70068,231,66733,19,3335
ltla,Islington,E09000019,2022-03-23,290,69818,267,66502,23,3316
ltla,Islington,E09000019,2022-03-22,321,69528,293,66235,28,3293
ltla,Islington,E09000019,2022-03-21,357,69207,311,65942,46,3265
ltla,Islington,E09000019,2022-03-20,206,68850,190,65631,16,3219
ltla,Islington,E09000019,2022-03-19,181,68644,162,65441,19,3203
ltla,Islington,E09000019,2022-03-18,217,68463,192,65279,25,3184
ltla,Islington,E09000019,2022-03-17,274,68246,241,65087,33,3159
ltla,Islington,E09000019,2022-03-16,277,67972,249,64846,28,3126
