areaType,areaName,areaCode,date,newCasesBySpecimenDate,cumCasesBySpecimenDate,newFirstEpisodesBySpecimenDate,cumFirstEpisodesBySpecimenDate,newReinfectionsBySpecimenDate,cumReinfectionsBySpecimenDate
ltla,Kingston upon Thames,E09000021,2023-02-28,10,65906,3,61443,7,4463
ltla,Kingston upon Thames,E09000021,2023-02-27,14,65896,7,61440,7,4456
ltla,Kingston upon Thames,E09000021,2023-02-26,6,65882,2,61433,4,4449
ltla,Kingston upon Thames,E09000021,2023-02-25,4,65876,0,61431,4,65876
ltla,Kingston upon Thames,E09000021,2023-02-24,6,65872,3,61431,3,4441
ltla,Kingston upon Thames,E09000021,2023-02-23,9,65866,2,61428,7,4438
ltla,Kingston upon Thames,E09000021,2023-02-22,10,65857,5,61426,5,4431
ltla,Kingston upon Thames,E09000021,2023-02-21,8,65847,4,61421,4,4426
ltla,Kingston upon Thames,E09000021,2023-02-20,10,65839,4,61417,6,4422
ltla,Kingston upon Thames,E09000021,2023-02-19,11,65829,7,61413,4,4416
ltla,Kingston upon Thames,E09000021,2023-02-18,5,65818,4,61406,1,4412
ltla,Kingston upon Thames,E09000021,2023-02-17,5,65813,2,61402,3,4411
ltla,Kingston upon Thames,E09000021,2023-02-16,11,65808,4,61400,7,4408
ltla,Kingston upon Thames,E09000021,2023-02-15,13,65797,8,61396,5,4401
ltla,Kingston upon Thames,E09000021,2023-02-14,6,65784,4,61388,2,4396
ltla,Kingston upon Thames,E09000021,2023-02-13,16,65778,7,61384,9,4394
ltla,Kingston upon Thames,E09000021,2023-02-12,9,65762,6,61377,3,4385
ltla,Kingston upon Thames,E09000021,2023-02-11,7,65753,2,61371,5,4382
ltla,Kingston upon Thames,E09000021,2023-02-10,14,65746,8,61369,6,4377
ltla,Kingston upon Thames,E09000021,2023-02-09,4,65732,2,61361,2,4371
ltla,Kingston upon Thames,E09000021,2023-02-08,6,65728,5,61359,1,4369
ltla,Kingston upon Thames,E09000021,2023-02-07,7,65722,4,61354,3,4368
ltla,Kingston upon Thames,E09000021,2023-02-06,8,65715,5,61350,3,4365
ltla,Kingston upon Thames,E09000021,2023-02-05,11,65707,7,61345,4,4362
ltla,Kingston upon Thames,E09000021,2023-02-04,6,65696,4,61338,2,4358
ltla,Kingston upon Thames,E09000021,2023-02-03,5,65690,2,61334,3,4356
ltla,Kingston upon Thames,E09000021,2023-02-02,4,65685,2,61332,2,4353
ltla,Kingston upon Thames,E09000021,2023-02-01,5,65681,4,61330,1,4351
ltla,Kingston upon Thames,E09000021,2023-01-31,4,65676,1,61326,3,4350
ltla,Kingston upon Thames,E09000021,2023-01-30,6,65672,4,61325,2,4347
ltla,Kingston upon Thames,E09000021,2023-01-29,5,65666,3,61321,2,4345
ltla,Kingston upon Thames,E09000021,2023-01-28,3,65661,2,61318,1,4343
ltla,Kingston upon Thames,E09000021,2023-01-27,2,65658,1,61316,1,4342
ltla,Kingston upon Thames,E09000021,2023-01-26,6,65656,5,61315,1,4341
ltla,Kingston upon Thames,E09000021,2023-01-25,5,65650,1,61310,4,4340
ltla,Kingston upon Thames,E09000021,2023-01-24,7,65645,6,61309,1,4336
ltla,Kingston upon Thames,E09000021,2023-01-23,5,65638,2,61303,3,4335
ltla,Kingston upon Thames,E09000021,2023-01-22,2,65633,1,61301,1,4332
ltla,Kingston upon Thames,E09000021,2023-01-21,2,65631,0,61300,2,65631
ltla,Kingston upon Thames,E09000021,2023-01-20,2,65629,2,61300,0,4329
ltla,Kingston upon Thames,E09000021,2023-01-19,1,65627,1,61298,0,4329
ltla,Kingston upon Thames,E09000021,2023-01-18,3,65626,3,61297,0,4329
ltla,Kingston upon Thames,E09000021,2023-01-17,2,65623,1,61294,1,4329
ltla,Kingston upon Thames,E09000021,2023-01-16,5,65621,4,61293,1,4328
ltla,Kingston upon Thames,E09000021,2023-01-15,1,65616,1,61289,0,4327
ltla,Kingston upon Thames,E09000021,2023-01-14,1,65615,0,61288,1,65615
ltla,Kingston upon Thames,E09000021,2023-01-13,3,65614,0,61288,3,65614
ltla,Kingston upon Thames,E09000021,2023-01-12,6,65611,2,61288,4,4323
ltla,Kingston upon Thames,E09000021,2023-01-11,6,65605,3,61286,3,4319
ltla,Kingston upon Thames,E09000021,2023-01-10,9,65599,5,61283,4,4316
ltla,Kingston upon Thames,E09000021,2023-01-09,9,65590,7,61278,2,4312
ltla,Kingston upon Thames,E09000021,2023-01-08,3,65581,1,61271,2,4310
ltla,Kingston upon Thames,E09000021,2023-01-07,6,65578,6,61270,0,4308
ltla,Kingston upon Thames,E09000021,2023-01-06,9,65572,5,61264,4,4308
ltla,Kingston upon Thames,E09000021,2023-01-05,6,65563,6,61259,0,4304
ltla,Kingston upon Thames,E09000021,2023-01-04,13,65557,10,61253,3,4304
ltla,Kingston upon Thames,E09000021,2023-01-03,15,65544,8,61243,7,4301
ltla,Kingston upon Thames,E09000021,2023-01-02,8,65529,6,61235,2,4294
ltla,Kingston upon Thames,E09000021,2023-01-01,10,65521,7,61229,3,4292
ltla,Kingston upon Thames,E09000021,2022-12-31,6,65511,4,61222,2,4289
ltla,Kingston upon Thames,E09000021,2022-12-30,12,65505,10,61218,2,4287
ltla,Kingston upon Thames,E09000021,2022-12-29,12,65493,6,61208,6,4285
ltla,Kingston upon Thames,E09000021,2022-12-28,17,65481,7,61202,10,4279
ltla,Kingston upon Thames,E09000021,2022-12-27,9,65464,3,61195,6,4269
ltla,Kingston upon Thames,E09000021,2022-12-26,8,65455,6,61192,2,4263
ltla,Kingston upon Thames,E09000021,2022-12-25,4,65447,3,61186,1,4261
ltla,Kingston upon Thames,E09000021,2022-12-24,8,65443,7,61183,1,4260
ltla,Kingston upon Thames,E09000021,2022-12-23,12,65435,6,61176,6,4259
ltla,Kingston upon Thames,E09000021,2022-12-22,12,65423,8,61170,4,4253
ltla,Kingston upon Thames,E09000021,2022-12-21,17,65411,9,61162,8,4249
ltla,Kingston upon Thames,E09000021,2022-12-20,30,65394,19,61153,11,4241
ltla,Kingston upon Thames,E09000021,2022-12-19,21,65364,11,61134,10,4230
ltla,Kingston upon Thames,E09000021,2022-12-18,10,65343,6,61123,4,4220
ltla,Kingston upon Thames,E09000021,2022-12-17,5,65333,2,61117,3,4216
ltla,Kingston upon Thames,E09000021,2022-12-16,19,65328,11,61115,8,4213
ltla,Kingston upon Thames,E09000021,2022-12-15,17,65309,13,61104,4,4205
ltla,Kingston upon Thames,E09000021,2022-12-14,21,65292,12,61091,9,4201
ltla,Kingston upon Thames,E09000021,2022-12-13,18,65271,11,61079,7,4192
ltla,Kingston upon Thames,E09000021,2022-12-12,22,65253,15,61068,7,4185
ltla,Kingston upon Thames,E09000021,2022-12-11,12,65231,9,61053,3,4178
ltla,Kingston upon Thames,E09000021,2022-12-10,9,65219,8,61044,1,4175
ltla,Kingston upon Thames,E09000021,2022-12-09,10,65210,8,61036,2,4174
ltla,Kingston upon Thames,E09000021,2022-12-08,9,65200,5,61028,4,4172
ltla,Kingston upon Thames,E09000021,2022-12-07,17,65191,10,61023,7,4168
ltla,Kingston upon Thames,E09000021,2022-12-06,16,65174,10,61013,6,4161
ltla,Kingston upon Thames,E09000021,2022-12-05,14,65158,6,61003,8,4155
ltla,Kingston upon Thames,E09000021,2022-12-04,6,65144,3,60997,3,4147
ltla,Kingston upon Thames,E09000021,2022-12-03,8,65138,5,60994,3,4144
ltla,Kingston upon Thames,E09000021,2022-12-02,10,65130,4,60989,6,4141
ltla,Kingston upon Thames,E09000021,2022-12-01,9,65120,4,60985,5,4135
ltla,Kingston upon Thames,E09000021,2022-11-30,9,65111,4,60981,5,4130
ltla,Kingston upon Thames,E09000021,2022-11-29,22,65102,17,60977,5,4125
ltla,Kingston upon Thames,E09000021,2022-11-28,15,65080,10,60960,5,4120
ltla,Kingston upon Thames,E09000021,2022-11-27,15,65065,13,60950,2,4115
ltla,Kingston upon Thames,E09000021,2022-11-26,5,65050,2,60937,3,4113
ltla,Kingston upon Thames,E09000021,2022-11-25,13,65045,8,60935,5,4110
ltla,Kingston upon Thames,E09000021,2022-11-24,10,65032,4,60927,6,4105
ltla,Kingston upon Thames,E09000021,2022-11-23,10,65022,9,60923,1,4099
ltla,Kingston upon Thames,E09000021,2022-11-22,13,65012,5,60914,8,4098
ltla,Kingston upon Thames,E09000021,2022-11-21,17,64999,9,60909,8,4090
ltla,Kingston upon Thames,E09000021,2022-11-20,12,64982,7,60900,5,4082
ltla,Kingston upon Thames,E09000021,2022-11-19,9,64970,5,60893,4,4077
ltla,Kingston upon Thames,E09000021,2022-11-18,11,64961,6,60888,5,4073
ltla,Kingston upon Thames,E09000021,2022-11-17,4,64950,3,60882,1,4068
ltla,Kingston upon Thames,E09000021,2022-11-16,15,64946,13,60879,2,4067
ltla,Kingston upon Thames,E09000021,2022-11-15,17,64931,11,60866,6,4065
ltla,Kingston upon Thames,E09000021,2022-11-14,6,64914,5,60855,1,4059
ltla,Kingston upon Thames,E09000021,2022-11-13,9,64908,4,60850,5,4058
ltla,Kingston upon Thames,E09000021,2022-11-12,4,64899,1,60846,3,4053
ltla,Kingston upon Thames,E09000021,2022-11-11,9,64895,4,60845,5,4050
ltla,Kingston upon Thames,E09000021,2022-11-10,11,64886,5,60841,6,4045
ltla,Kingston upon Thames,E09000021,2022-11-09,12,64875,7,60836,5,4039
ltla,Kingston upon Thames,E09000021,2022-11-08,11,64863,8,60829,3,4034
ltla,Kingston upon Thames,E09000021,2022-11-07,11,64852,9,60821,2,4031
ltla,Kingston upon Thames,E09000021,2022-11-06,8,64841,4,60812,4,4029
ltla,Kingston upon Thames,E09000021,2022-11-05,7,64833,3,60808,4,4025
ltla,Kingston upon Thames,E09000021,2022-11-04,7,64826,5,60805,2,4021
ltla,Kingston upon Thames,E09000021,2022-11-03,9,64819,3,60800,6,4019
ltla,Kingston upon Thames,E09000021,2022-11-02,9,64810,7,60797,2,4013
ltla,Kingston upon Thames,E09000021,2022-11-01,7,64801,2,60790,5,4011
ltla,Kingston upon Thames,E09000021,2022-10-31,22,64794,12,60788,10,4006
ltla,Kingston upon Thames,E09000021,2022-10-30,5,64772,4,60776,1,3996
ltla,Kingston upon Thames,E09000021,2022-10-29,7,64767,5,60772,2,3995
ltla,Kingston upon Thames,E09000021,2022-10-28,11,64760,6,60767,5,3993
ltla,Kingston upon Thames,E09000021,2022-10-27,13,64749,12,60761,1,3988
ltla,Kingston upon Thames,E09000021,2022-10-26,17,64736,12,60749,5,3987
ltla,Kingston upon Thames,E09000021,2022-10-25,10,64719,7,60737,3,3982
ltla,Kingston upon Thames,E09000021,2022-10-24,22,64709,14,60730,8,3979
ltla,Kingston upon Thames,E09000021,2022-10-23,9,64687,6,60716,3,3971
ltla,Kingston upon Thames,E09000021,2022-10-22,4,64678,3,60710,1,3968
ltla,Kingston upon Thames,E09000021,2022-10-21,15,64674,9,60707,6,3967
ltla,Kingston upon Thames,E09000021,2022-10-20,14,64659,10,60698,4,3961
ltla,Kingston upon Thames,E09000021,2022-10-19,27,64645,17,60688,10,3957
ltla,Kingston upon Thames,E09000021,2022-10-18,16,64618,9,60671,7,3947
ltla,Kingston upon Thames,E09000021,2022-10-17,22,64602,13,60662,9,3940
ltla,Kingston upon Thames,E09000021,2022-10-16,20,64580,16,60649,4,3931
ltla,Kingston upon Thames,E09000021,2022-10-15,11,64560,9,60633,2,3927
ltla,Kingston upon Thames,E09000021,2022-10-14,23,64549,19,60624,4,3925
ltla,Kingston upon Thames,E09000021,2022-10-13,11,64526,6,60605,5,3921
ltla,Kingston upon Thames,E09000021,2022-10-12,22,64515,14,60599,8,3916
ltla,Kingston upon Thames,E09000021,2022-10-11,22,64493,14,60585,8,3908
ltla,Kingston upon Thames,E09000021,2022-10-10,21,64471,15,60571,6,3900
ltla,Kingston upon Thames,E09000021,2022-10-09,20,64450,14,60556,6,3894
ltla,Kingston upon Thames,E09000021,2022-10-08,13,64430,10,60542,3,3888
ltla,Kingston upon Thames,E09000021,2022-10-07,23,64417,18,60532,5,3885
ltla,Kingston upon Thames,E09000021,2022-10-06,30,64394,22,60514,8,3880
ltla,Kingston upon Thames,E09000021,2022-10-05,16,64364,11,60492,5,3872
ltla,Kingston upon Thames,E09000021,2022-10-04,32,64348,25,60481,7,3867
ltla,Kingston upon Thames,E09000021,2022-10-03,27,64316,22,60456,5,3860
ltla,Kingston upon Thames,E09000021,2022-10-02,18,64289,13,60434,5,3855
ltla,Kingston upon Thames,E09000021,2022-10-01,18,64271,15,60421,3,3850
ltla,Kingston upon Thames,E09000021,2022-09-30,11,64253,10,60406,1,3847
ltla,Kingston upon Thames,E09000021,2022-09-29,13,64242,7,60396,6,3846
ltla,Kingston upon Thames,E09000021,2022-09-28,15,64229,8,60389,7,3840
ltla,Kingston upon Thames,E09000021,2022-09-27,12,64214,7,60381,5,3833
ltla,Kingston upon Thames,E09000021,2022-09-26,22,64202,16,60374,6,3828
ltla,Kingston upon Thames,E09000021,2022-09-25,14,64180,9,60358,5,3822
ltla,Kingston upon Thames,E09000021,2022-09-24,15,64166,13,60349,2,3817
ltla,Kingston upon Thames,E09000021,2022-09-23,19,64151,16,60336,3,3815
ltla,Kingston upon Thames,E09000021,2022-09-22,15,64132,12,60320,3,3812
ltla,Kingston upon Thames,E09000021,2022-09-21,18,64117,6,60308,12,3809
ltla,Kingston upon Thames,E09000021,2022-09-20,11,64099,9,60302,2,3797
ltla,Kingston upon Thames,E09000021,2022-09-19,23,64088,19,60293,4,3795
ltla,Kingston upon Thames,E09000021,2022-09-18,5,64065,3,60274,2,3791
ltla,Kingston upon Thames,E09000021,2022-09-17,12,64060,10,60271,2,3789
ltla,Kingston upon Thames,E09000021,2022-09-16,9,64048,7,60261,2,3787
ltla,Kingston upon Thames,E09000021,2022-09-15,10,64039,7,60254,3,3785
ltla,Kingston upon Thames,E09000021,2022-09-14,10,64029,8,60247,2,3782
ltla,Kingston upon Thames,E09000021,2022-09-13,14,64019,11,60239,3,3780
ltla,Kingston upon Thames,E09000021,2022-09-12,8,64005,6,60228,2,3777
ltla,Kingston upon Thames,E09000021,2022-09-11,11,63997,10,60222,1,3775
ltla,Kingston upon Thames,E09000021,2022-09-10,2,63986,1,60212,1,3774
ltla,Kingston upon Thames,E09000021,2022-09-09,11,63984,7,60211,4,3773
ltla,Kingston upon Thames,E09000021,2022-09-08,7,63973,5,60204,2,3769
ltla,Kingston upon Thames,E09000021,2022-09-07,11,63966,9,60199,2,3767
ltla,Kingston upon Thames,E09000021,2022-09-06,9,63955,7,60190,2,3765
ltla,Kingston upon Thames,E09000021,2022-09-05,14,63946,10,60183,4,3763
ltla,Kingston upon Thames,E09000021,2022-09-04,7,63932,5,60173,2,3759
ltla,Kingston upon Thames,E09000021,2022-09-03,14,63925,10,60168,4,3757
ltla,Kingston upon Thames,E09000021,2022-09-02,6,63911,3,60158,3,3753
ltla,Kingston upon Thames,E09000021,2022-09-01,16,63905,14,60155,2,3750
ltla,Kingston upon Thames,E09000021,2022-08-31,12,63889,7,60141,5,3748
ltla,Kingston upon Thames,E09000021,2022-08-30,14,63877,12,60134,2,3743
ltla,Kingston upon Thames,E09000021,2022-08-29,5,63863,1,60122,4,3741
ltla,Kingston upon Thames,E09000021,2022-08-28,5,63858,4,60121,1,3737
ltla,Kingston upon Thames,E09000021,2022-08-27,11,63853,8,60117,3,3736
ltla,Kingston upon Thames,E09000021,2022-08-26,8,63842,8,60109,0,3733
ltla,Kingston upon Thames,E09000021,2022-08-25,10,63834,8,60101,2,3733
ltla,Kingston upon Thames,E09000021,2022-08-24,16,63824,12,60093,4,3731
ltla,Kingston upon Thames,E09000021,2022-08-23,18,63808,15,60081,3,3727
ltla,Kingston upon Thames,E09000021,2022-08-22,16,63790,9,60066,7,3724
ltla,Kingston upon Thames,E09000021,2022-08-21,7,63774,5,60057,2,3717
ltla,Kingston upon Thames,E09000021,2022-08-20,10,63767,9,60052,1,3715
ltla,Kingston upon Thames,E09000021,2022-08-19,9,63757,5,60043,4,3714
ltla,Kingston upon Thames,E09000021,2022-08-18,11,63748,10,60038,1,3710
ltla,Kingston upon Thames,E09000021,2022-08-17,8,63737,7,60028,1,3709
ltla,Kingston upon Thames,E09000021,2022-08-16,8,63729,6,60021,2,3708
ltla,Kingston upon Thames,E09000021,2022-08-15,11,63721,8,60015,3,3706
ltla,Kingston upon Thames,E09000021,2022-08-14,17,63710,13,60007,4,3703
ltla,Kingston upon Thames,E09000021,2022-08-13,11,63693,8,59994,3,3699
ltla,Kingston upon Thames,E09000021,2022-08-12,16,63682,12,59986,4,3696
ltla,Kingston upon Thames,E09000021,2022-08-11,14,63666,10,59974,4,3692
ltla,Kingston upon Thames,E09000021,2022-08-10,21,63652,14,59964,7,3688
ltla,Kingston upon Thames,E09000021,2022-08-09,22,63631,14,59950,8,3681
ltla,Kingston upon Thames,E09000021,2022-08-08,17,63609,13,59936,4,3673
ltla,Kingston upon Thames,E09000021,2022-08-07,15,63592,14,59923,1,3669
ltla,Kingston upon Thames,E09000021,2022-08-06,11,63577,9,59909,2,3668
ltla,Kingston upon Thames,E09000021,2022-08-05,14,63566,11,59900,3,3666
ltla,Kingston upon Thames,E09000021,2022-08-04,16,63552,11,59889,5,3663
ltla,Kingston upon Thames,E09000021,2022-08-03,25,63536,21,59878,4,3658
ltla,Kingston upon Thames,E09000021,2022-08-02,21,63511,14,59857,7,3654
ltla,Kingston upon Thames,E09000021,2022-08-01,23,63490,17,59843,6,3647
ltla,Kingston upon Thames,E09000021,2022-07-31,26,63467,23,59826,3,3641
ltla,Kingston upon Thames,E09000021,2022-07-30,12,63441,8,59803,4,3638
ltla,Kingston upon Thames,E09000021,2022-07-29,19,63429,19,59795,0,3634
ltla,Kingston upon Thames,E09000021,2022-07-28,18,63410,11,59776,7,3634
ltla,Kingston upon Thames,E09000021,2022-07-27,23,63392,20,59765,3,3627
ltla,Kingston upon Thames,E09000021,2022-07-26,22,63369,17,59745,5,3624
ltla,Kingston upon Thames,E09000021,2022-07-25,27,63347,20,59728,7,3619
ltla,Kingston upon Thames,E09000021,2022-07-24,26,63320,17,59708,9,3612
ltla,Kingston upon Thames,E09000021,2022-07-23,26,63294,20,59691,6,3603
ltla,Kingston upon Thames,E09000021,2022-07-22,35,63268,29,59671,6,3597
ltla,Kingston upon Thames,E09000021,2022-07-21,30,63233,20,59642,10,3591
ltla,Kingston upon Thames,E09000021,2022-07-20,38,63203,27,59622,11,3581
ltla,Kingston upon Thames,E09000021,2022-07-19,37,63165,32,59595,5,3570
ltla,Kingston upon Thames,E09000021,2022-07-18,59,63128,42,59563,17,3565
ltla,Kingston upon Thames,E09000021,2022-07-17,42,63069,34,59521,8,3548
ltla,Kingston upon Thames,E09000021,2022-07-16,39,63027,33,59487,6,3540
ltla,Kingston upon Thames,E09000021,2022-07-15,36,62988,29,59454,7,3534
ltla,Kingston upon Thames,E09000021,2022-07-14,80,62952,61,59425,19,3527
ltla,Kingston upon Thames,E09000021,2022-07-13,76,62872,56,59364,20,3508
ltla,Kingston upon Thames,E09000021,2022-07-12,82,62796,64,59308,18,3488
ltla,Kingston upon Thames,E09000021,2022-07-11,96,62714,71,59244,25,3470
ltla,Kingston upon Thames,E09000021,2022-07-10,64,62618,54,59173,10,3445
ltla,Kingston upon Thames,E09000021,2022-07-09,84,62554,69,59119,15,3435
ltla,Kingston upon Thames,E09000021,2022-07-08,83,62470,60,59050,23,3420
ltla,Kingston upon Thames,E09000021,2022-07-07,71,62387,52,58990,19,3397
ltla,Kingston upon Thames,E09000021,2022-07-06,78,62316,64,58938,14,3378
ltla,Kingston upon Thames,E09000021,2022-07-05,96,62238,58,58874,38,3364
ltla,Kingston upon Thames,E09000021,2022-07-04,119,62142,95,58816,24,3326
ltla,Kingston upon Thames,E09000021,2022-07-03,96,62023,74,58721,22,3302
ltla,Kingston upon Thames,E09000021,2022-07-02,60,61927,37,58647,23,3280
ltla,Kingston upon Thames,E09000021,2022-07-01,68,61867,57,58610,11,3257
ltla,Kingston upon Thames,E09000021,2022-06-30,77,61799,55,58553,22,3246
ltla,Kingston upon Thames,E09000021,2022-06-29,79,61722,63,58498,16,3224
ltla,Kingston upon Thames,E09000021,2022-06-28,66,61643,55,58435,11,3208
ltla,Kingston upon Thames,E09000021,2022-06-27,83,61577,68,58380,15,3197
ltla,Kingston upon Thames,E09000021,2022-06-26,55,61494,43,58312,12,3182
ltla,Kingston upon Thames,E09000021,2022-06-25,54,61439,48,58269,6,3170
ltla,Kingston upon Thames,E09000021,2022-06-24,57,61385,51,58221,6,3164
ltla,Kingston upon Thames,E09000021,2022-06-23,77,61328,63,58170,14,3158
ltla,Kingston upon Thames,E09000021,2022-06-22,63,61251,52,58107,11,3144
ltla,Kingston upon Thames,E09000021,2022-06-21,66,61188,51,58055,15,3133
ltla,Kingston upon Thames,E09000021,2022-06-20,63,61122,52,58004,11,3118
ltla,Kingston upon Thames,E09000021,2022-06-19,47,61059,40,57952,7,3107
ltla,Kingston upon Thames,E09000021,2022-06-18,42,61012,35,57912,7,3100
ltla,Kingston upon Thames,E09000021,2022-06-17,43,60970,32,57877,11,3093
ltla,Kingston upon Thames,E09000021,2022-06-16,47,60927,36,57845,11,3082
ltla,Kingston upon Thames,E09000021,2022-06-15,47,60880,37,57809,10,3071
ltla,Kingston upon Thames,E09000021,2022-06-14,52,60833,44,57772,8,3061
ltla,Kingston upon Thames,E09000021,2022-06-13,36,60781,27,57728,9,3053
ltla,Kingston upon Thames,E09000021,2022-06-12,51,60745,42,57701,9,3044
ltla,Kingston upon Thames,E09000021,2022-06-11,54,60694,42,57659,12,3035
ltla,Kingston upon Thames,E09000021,2022-06-10,24,60640,19,57617,5,3023
ltla,Kingston upon Thames,E09000021,2022-06-09,55,60616,47,57598,8,3018
ltla,Kingston upon Thames,E09000021,2022-06-08,39,60561,34,57551,5,3010
ltla,Kingston upon Thames,E09000021,2022-06-07,37,60522,32,57517,5,3005
ltla,Kingston upon Thames,E09000021,2022-06-06,30,60485,25,57485,5,3000
ltla,Kingston upon Thames,E09000021,2022-06-05,33,60455,29,57460,4,2995
ltla,Kingston upon Thames,E09000021,2022-06-04,21,60422,19,57431,2,2991
ltla,Kingston upon Thames,E09000021,2022-06-03,17,60401,16,57412,1,2989
ltla,Kingston upon Thames,E09000021,2022-06-02,22,60384,18,57396,4,2988
ltla,Kingston upon Thames,E09000021,2022-06-01,20,60362,20,57378,0,2984
ltla,Kingston upon Thames,E09000021,2022-05-31,21,60342,21,57358,0,2984
ltla,Kingston upon Thames,E09000021,2022-05-30,19,60321,19,57337,0,2984
ltla,Kingston upon Thames,E09000021,2022-05-29,14,60302,11,57318,3,2984
ltla,Kingston upon Thames,E09000021,2022-05-28,26,60288,25,57307,1,2981
ltla,Kingston upon Thames,E09000021,2022-05-27,16,60262,15,57282,1,2980
ltla,Kingston upon Thames,E09000021,2022-05-26,20,60246,17,57267,3,2979
ltla,Kingston upon Thames,E09000021,2022-05-25,16,60226,13,57250,3,2976
ltla,Kingston upon Thames,E09000021,2022-05-24,21,60210,19,57237,2,2973
ltla,Kingston upon Thames,E09000021,2022-05-23,18,60189,13,57218,5,2971
ltla,Kingston upon Thames,E09000021,2022-05-22,17,60171,14,57205,3,2966
ltla,Kingston upon Thames,E09000021,2022-05-21,15,60154,15,57191,0,2963
ltla,Kingston upon Thames,E09000021,2022-05-20,17,60139,12,57176,5,2963
ltla,Kingston upon Thames,E09000021,2022-05-19,25,60122,21,57164,4,2958
ltla,Kingston upon Thames,E09000021,2022-05-18,28,60097,24,57143,4,2954
ltla,Kingston upon Thames,E09000021,2022-05-17,23,60069,20,57119,3,2950
ltla,Kingston upon Thames,E09000021,2022-05-16,19,60046,17,57099,2,2947
ltla,Kingston upon Thames,E09000021,2022-05-15,32,60027,26,57082,6,2945
ltla,Kingston upon Thames,E09000021,2022-05-14,11,59995,9,57056,2,2939
ltla,Kingston upon Thames,E09000021,2022-05-13,15,59984,8,57047,7,2937
