areaType,areaName,areaCode,date,newCasesBySpecimenDate,cumCasesBySpecimenDate,newFirstEpisodesBySpecimenDate,cumFirstEpisodesBySpecimenDate,newReinfectionsBySpecimenDate,cumReinfectionsBySpecimenDate
ltla,Richmond upon Thames,E09000027,2023-02-28,11,73043,9,68609,2,4434
ltla,Richmond upon Thames,E09000027,2023-02-27,9,73032,8,68600,1,4432
ltla,Richmond upon Thames,E09000027,2023-02-26,4,73023,4,68592,0,4431
ltla,Richmond upon Thames,E09000027,2023-02-25,9,73019,2,68588,7,4431
ltla,Richmond upon Thames,E09000027,2023-02-24,8,73010,2,68586,6,4424
ltla,Richmond upon Thames,E09000027,2023-02-23,13,73002,7,68584,6,4418
ltla,Richmond upon Thames,E09000027,2023-02-22,15,72989,6,68577,9,4412
ltla,Richmond upon Thames,E09000027,2023-02-21,15,72974,11,68571,4,4403
ltla,Richmond upon Thames,E09000027,2023-02-20,7,72959,7,68560,0,4399
ltla,Richmond upon Thames,E09000027,2023-02-19,9,72952,5,68553,4,4399
ltla,Richmond upon Thames,E09000027,2023-02-18,13,72943,8,68548,5,4395
ltla,Richmond upon Thames,E09000027,2023-02-17,7,72930,6,68540,1,4390
ltla,Richmond upon Thames,E09000027,2023-02-16,11,72923,7,68534,4,4389
ltla,Richmond upon Thames,E09000027,2023-02-15,13,72912,8,68527,5,4385
ltla,Richmond upon Thames,E09000027,2023-02-14,13,72899,10,68519,3,4380
ltla,Richmond upon Thames,E09000027,2023-02-13,17,72886,9,68509,8,4377
ltla,Richmond upon Thames,E09000027,2023-02-12,9,72869,5,68500,4,4369
ltla,Richmond upon Thames,E09000027,2023-02-11,3,72860,1,68495,2,4365
ltla,Richmond upon Thames,E09000027,2023-02-10,12,72857,7,68494,5,4363
ltla,Richmond upon Thames,E09000027,2023-02-09,5,72845,1,68487,4,4358
ltla,Richmond upon Thames,E09000027,2023-02-08,7,72840,2,68486,5,4354
ltla,Richmond upon Thames,E09000027,2023-02-07,5,72833,3,68484,2,4349
ltla,Richmond upon Thames,E09000027,2023-02-06,15,72828,3,68481,12,4347
ltla,Richmond upon Thames,E09000027,2023-02-05,19,72813,11,68478,8,4335
ltla,Richmond upon Thames,E09000027,2023-02-04,4,72794,3,68467,1,4327
ltla,Richmond upon Thames,E09000027,2023-02-03,16,72790,10,68464,6,4326
ltla,Richmond upon Thames,E09000027,2023-02-02,6,72774,3,68454,3,4320
ltla,Richmond upon Thames,E09000027,2023-02-01,10,72768,6,68451,4,4317
ltla,Richmond upon Thames,E09000027,2023-01-31,6,72758,5,68445,1,4313
ltla,Richmond upon Thames,E09000027,2023-01-30,8,72752,3,68440,5,4312
ltla,Richmond upon Thames,E09000027,2023-01-29,11,72744,6,68437,5,4307
ltla,Richmond upon Thames,E09000027,2023-01-28,3,72733,2,68431,1,4302
ltla,Richmond upon Thames,E09000027,2023-01-27,7,72730,5,68429,2,4301
ltla,Richmond upon Thames,E09000027,2023-01-26,3,72723,3,68424,0,4299
ltla,Richmond upon Thames,E09000027,2023-01-25,6,72720,3,68421,3,4299
ltla,Richmond upon Thames,E09000027,2023-01-24,6,72714,4,68418,2,4296
ltla,Richmond upon Thames,E09000027,2023-01-23,7,72708,4,68414,3,4294
ltla,Richmond upon Thames,E09000027,2023-01-22,2,72701,1,68410,1,4291
ltla,Richmond upon Thames,E09000027,2023-01-21,0,72699,0,68409,0,72699
ltla,Richmond upon Thames,E09000027,2023-01-20,3,72699,0,68409,3,72699
ltla,Richmond upon Thames,E09000027,2023-01-19,4,72696,3,68409,1,4287
ltla,Richmond upon Thames,E09000027,2023-01-18,6,72692,4,68406,2,4286
ltla,Richmond upon Thames,E09000027,2023-01-17,5,72686,4,68402,1,4284
ltla,Richmond upon Thames,E09000027,2023-01-16,1,72681,1,68398,0,4283
ltla,Richmond upon Thames,E09000027,2023-01-15,3,72680,0,68397,3,72680
ltla,Richmond upon Thames,E09000027,2023-01-14,0,72677,0,68397,0,4280
ltla,Richmond upon Thames,E09000027,2023-01-13,5,72677,4,68397,1,4280
ltla,Richmond upon Thames,E09000027,2023-01-12,2,72672,2,68393,0,4279
ltla,Richmond upon Thames,E09000027,2023-01-11,4,72670,3,68391,1,4279
ltla,Richmond upon Thames,E09000027,2023-01-10,2,72666,2,68388,0,4278
ltla,Richmond upon Thames,E09000027,2023-01-09,3,72664,2,68386,1,4278
ltla,Richmond upon Thames,E09000027,2023-01-08,10,72661,7,68384,3,4277
ltla,Richmond upon Thames,E09000027,2023-01-07,5,72651,3,68377,2,4274
ltla,Richmond upon Thames,E09000027,2023-01-06,6,72646,2,68374,4,4272
ltla,Richmond upon Thames,E09000027,2023-01-05,5,72640,3,68372,2,4268
ltla,Richmond upon Thames,E09000027,2023-01-04,13,72635,11,68369,2,4266
ltla,Richmond upon Thames,E09000027,2023-01-03,15,72622,7,68358,8,4264
ltla,Richmond upon Thames,E09000027,2023-01-02,4,72607,3,68351,1,4256
ltla,Richmond upon Thames,E09000027,2023-01-01,11,72603,8,68348,3,4255
ltla,Richmond upon Thames,E09000027,2022-12-31,3,72592,3,68340,0,4252
ltla,Richmond upon Thames,E09000027,2022-12-30,17,72589,12,68337,5,4252
ltla,Richmond upon Thames,E09000027,2022-12-29,14,72572,9,68325,5,4247
ltla,Richmond upon Thames,E09000027,2022-12-28,21,72558,13,68316,8,4242
ltla,Richmond upon Thames,E09000027,2022-12-27,5,72537,3,68303,2,4234
ltla,Richmond upon Thames,E09000027,2022-12-26,12,72532,10,68300,2,4232
ltla,Richmond upon Thames,E09000027,2022-12-25,6,72520,5,68290,1,4230
ltla,Richmond upon Thames,E09000027,2022-12-24,8,72514,5,68285,3,4229
ltla,Richmond upon Thames,E09000027,2022-12-23,26,72506,20,68280,6,4226
ltla,Richmond upon Thames,E09000027,2022-12-22,36,72480,30,68260,6,4220
ltla,Richmond upon Thames,E09000027,2022-12-21,15,72444,12,68230,3,4214
ltla,Richmond upon Thames,E09000027,2022-12-20,21,72429,17,68218,4,4211
ltla,Richmond upon Thames,E09000027,2022-12-19,23,72408,16,68201,7,4207
ltla,Richmond upon Thames,E09000027,2022-12-18,26,72385,18,68185,8,4200
ltla,Richmond upon Thames,E09000027,2022-12-17,24,72359,11,68167,13,4192
ltla,Richmond upon Thames,E09000027,2022-12-16,15,72335,14,68156,1,4179
ltla,Richmond upon Thames,E09000027,2022-12-15,15,72320,8,68142,7,4178
ltla,Richmond upon Thames,E09000027,2022-12-14,16,72305,13,68134,3,4171
ltla,Richmond upon Thames,E09000027,2022-12-13,23,72289,12,68121,11,4168
ltla,Richmond upon Thames,E09000027,2022-12-12,16,72266,9,68109,7,4157
ltla,Richmond upon Thames,E09000027,2022-12-11,19,72250,15,68100,4,4150
ltla,Richmond upon Thames,E09000027,2022-12-10,9,72231,7,68085,2,4146
ltla,Richmond upon Thames,E09000027,2022-12-09,6,72222,4,68078,2,4144
ltla,Richmond upon Thames,E09000027,2022-12-08,7,72216,4,68074,3,4142
ltla,Richmond upon Thames,E09000027,2022-12-07,14,72209,8,68070,6,4139
ltla,Richmond upon Thames,E09000027,2022-12-06,16,72195,12,68062,4,4133
ltla,Richmond upon Thames,E09000027,2022-12-05,12,72179,7,68050,5,4129
ltla,Richmond upon Thames,E09000027,2022-12-04,5,72167,3,68043,2,4124
ltla,Richmond upon Thames,E09000027,2022-12-03,5,72162,5,68040,0,4122
ltla,Richmond upon Thames,E09000027,2022-12-02,13,72157,10,68035,3,4122
ltla,Richmond upon Thames,E09000027,2022-12-01,9,72144,6,68025,3,4119
ltla,Richmond upon Thames,E09000027,2022-11-30,11,72135,10,68019,1,4116
ltla,Richmond upon Thames,E09000027,2022-11-29,9,72124,7,68009,2,4115
ltla,Richmond upon Thames,E09000027,2022-11-28,13,72115,7,68002,6,4113
ltla,Richmond upon Thames,E09000027,2022-11-27,12,72102,11,67995,1,4107
ltla,Richmond upon Thames,E09000027,2022-11-26,8,72090,6,67984,2,4106
ltla,Richmond upon Thames,E09000027,2022-11-25,9,72082,4,67978,5,4104
ltla,Richmond upon Thames,E09000027,2022-11-24,12,72073,8,67974,4,4099
ltla,Richmond upon Thames,E09000027,2022-11-23,20,72061,10,67966,10,4095
ltla,Richmond upon Thames,E09000027,2022-11-22,6,72041,2,67956,4,4085
ltla,Richmond upon Thames,E09000027,2022-11-21,7,72035,5,67954,2,4081
ltla,Richmond upon Thames,E09000027,2022-11-20,12,72028,8,67949,4,4079
ltla,Richmond upon Thames,E09000027,2022-11-19,5,72016,2,67941,3,4075
ltla,Richmond upon Thames,E09000027,2022-11-18,5,72011,3,67939,2,4072
ltla,Richmond upon Thames,E09000027,2022-11-17,6,72006,5,67936,1,4070
ltla,Richmond upon Thames,E09000027,2022-11-16,4,72000,1,67931,3,4069
ltla,Richmond upon Thames,E09000027,2022-11-15,10,71996,9,67930,1,4066
ltla,Richmond upon Thames,E09000027,2022-11-14,10,71986,6,67921,4,4065
ltla,Richmond upon Thames,E09000027,2022-11-13,7,71976,5,67915,2,4061
ltla,Richmond upon Thames,E09000027,2022-11-12,9,71969,5,67910,4,4059
ltla,Richmond upon Thames,E09000027,2022-11-11,6,71960,4,67905,2,4055
ltla,Richmond upon Thames,E09000027,2022-11-10,7,71954,5,67901,2,4053
ltla,Richmond upon Thames,E09000027,2022-11-09,12,71947,8,67896,4,4051
ltla,Richmond upon Thames,E09000027,2022-11-08,12,71935,9,67888,3,4047
ltla,Richmond upon Thames,E09000027,2022-11-07,12,71923,8,67879,4,4044
ltla,Richmond upon Thames,E09000027,2022-11-06,8,71911,5,67871,3,4040
ltla,Richmond upon Thames,E09000027,2022-11-05,9,71903,6,67866,3,4037
ltla,Richmond upon Thames,E09000027,2022-11-04,11,71894,7,67860,4,4034
ltla,Richmond upon Thames,E09000027,2022-11-03,7,71883,4,67853,3,4030
ltla,Richmond upon Thames,E09000027,2022-11-02,13,71876,10,67849,3,4027
ltla,Richmond upon Thames,E09000027,2022-11-01,6,71863,4,67839,2,4024
ltla,Richmond upon Thames,E09000027,2022-10-31,12,71857,7,67835,5,4022
ltla,Richmond upon Thames,E09000027,2022-10-30,9,71845,6,67828,3,4017
ltla,Richmond upon Thames,E09000027,2022-10-29,6,71836,2,67822,4,4014
ltla,Richmond upon Thames,E09000027,2022-10-28,8,71830,7,67820,1,4010
ltla,Richmond upon Thames,E09000027,2022-10-27,6,71822,5,67813,1,4009
ltla,Richmond upon Thames,E09000027,2022-10-26,13,71816,10,67808,3,4008
ltla,Richmond upon Thames,E09000027,2022-10-25,10,71803,7,67798,3,4005
ltla,Richmond upon Thames,E09000027,2022-10-24,25,71793,13,67791,12,4002
ltla,Richmond upon Thames,E09000027,2022-10-23,15,71768,10,67778,5,3990
ltla,Richmond upon Thames,E09000027,2022-10-22,17,71753,14,67768,3,3985
ltla,Richmond upon Thames,E09000027,2022-10-21,10,71736,7,67754,3,3982
ltla,Richmond upon Thames,E09000027,2022-10-20,12,71726,6,67747,6,3979
ltla,Richmond upon Thames,E09000027,2022-10-19,12,71714,9,67741,3,3973
ltla,Richmond upon Thames,E09000027,2022-10-18,11,71702,9,67732,2,3970
ltla,Richmond upon Thames,E09000027,2022-10-17,29,71691,20,67723,9,3968
ltla,Richmond upon Thames,E09000027,2022-10-16,9,71662,7,67703,2,3959
ltla,Richmond upon Thames,E09000027,2022-10-15,14,71653,11,67696,3,3957
ltla,Richmond upon Thames,E09000027,2022-10-14,21,71639,17,67685,4,3954
ltla,Richmond upon Thames,E09000027,2022-10-13,11,71618,6,67668,5,3950
ltla,Richmond upon Thames,E09000027,2022-10-12,16,71607,13,67662,3,3945
ltla,Richmond upon Thames,E09000027,2022-10-11,28,71591,17,67649,11,3942
ltla,Richmond upon Thames,E09000027,2022-10-10,19,71563,17,67632,2,3931
ltla,Richmond upon Thames,E09000027,2022-10-09,21,71544,16,67615,5,3929
ltla,Richmond upon Thames,E09000027,2022-10-08,22,71523,19,67599,3,3924
ltla,Richmond upon Thames,E09000027,2022-10-07,17,71501,14,67580,3,3921
ltla,Richmond upon Thames,E09000027,2022-10-06,25,71484,18,67566,7,3918
ltla,Richmond upon Thames,E09000027,2022-10-05,18,71459,13,67548,5,3911
ltla,Richmond upon Thames,E09000027,2022-10-04,22,71441,20,67535,2,3906
ltla,Richmond upon Thames,E09000027,2022-10-03,19,71419,15,67515,4,3904
ltla,Richmond upon Thames,E09000027,2022-10-02,21,71400,17,67500,4,3900
ltla,Richmond upon Thames,E09000027,2022-10-01,15,71379,14,67483,1,3896
ltla,Richmond upon Thames,E09000027,2022-09-30,14,71364,12,67469,2,3895
ltla,Richmond upon Thames,E09000027,2022-09-29,9,71350,8,67457,1,3893
ltla,Richmond upon Thames,E09000027,2022-09-28,22,71341,17,67449,5,3892
ltla,Richmond upon Thames,E09000027,2022-09-27,18,71319,16,67432,2,3887
ltla,Richmond upon Thames,E09000027,2022-09-26,24,71301,17,67416,7,3885
ltla,Richmond upon Thames,E09000027,2022-09-25,11,71277,8,67399,3,3878
ltla,Richmond upon Thames,E09000027,2022-09-24,9,71266,8,67391,1,3875
ltla,Richmond upon Thames,E09000027,2022-09-23,17,71257,11,67383,6,3874
ltla,Richmond upon Thames,E09000027,2022-09-22,30,71240,27,67372,3,3868
ltla,Richmond upon Thames,E09000027,2022-09-21,18,71210,12,67345,6,3865
ltla,Richmond upon Thames,E09000027,2022-09-20,14,71192,9,67333,5,3859
ltla,Richmond upon Thames,E09000027,2022-09-19,17,71178,12,67324,5,3854
ltla,Richmond upon Thames,E09000027,2022-09-18,21,71161,20,67312,1,3849
ltla,Richmond upon Thames,E09000027,2022-09-17,9,71140,6,67292,3,3848
ltla,Richmond upon Thames,E09000027,2022-09-16,15,71131,12,67286,3,3845
ltla,Richmond upon Thames,E09000027,2022-09-15,10,71116,7,67274,3,3842
ltla,Richmond upon Thames,E09000027,2022-09-14,17,71106,13,67267,4,3839
ltla,Richmond upon Thames,E09000027,2022-09-13,16,71089,14,67254,2,3835
ltla,Richmond upon Thames,E09000027,2022-09-12,15,71073,10,67240,5,3833
ltla,Richmond upon Thames,E09000027,2022-09-11,17,71058,11,67230,6,3828
ltla,Richmond upon Thames,E09000027,2022-09-10,6,71041,4,67219,2,3822
ltla,Richmond upon Thames,E09000027,2022-09-09,7,71035,6,67215,1,3820
ltla,Richmond upon Thames,E09000027,2022-09-08,9,71028,8,67209,1,3819
ltla,Richmond upon Thames,E09000027,2022-09-07,9,71019,6,67201,3,3818
ltla,Richmond upon Thames,E09000027,2022-09-06,7,71010,4,67195,3,3815
ltla,Richmond upon Thames,E09000027,2022-09-05,13,71003,11,67191,2,3812
ltla,Richmond upon Thames,E09000027,2022-09-04,20,70990,13,67180,7,3810
ltla,Richmond upon Thames,E09000027,2022-09-03,9,70970,5,67167,4,3803
ltla,Richmond upon Thames,E09000027,2022-09-02,11,70961,10,67162,1,3799
ltla,Richmond upon Thames,E09000027,2022-09-01,6,70950,4,67152,2,3798
ltla,Richmond upon Thames,E09000027,2022-08-31,16,70944,8,67148,8,3796
ltla,Richmond upon Thames,E09000027,2022-08-30,9,70928,6,67140,3,3788
ltla,Richmond upon Thames,E09000027,2022-08-29,9,70919,6,67134,3,3785
ltla,Richmond upon Thames,E09000027,2022-08-28,8,70910,7,67128,1,3782
ltla,Richmond upon Thames,E09000027,2022-08-27,12,70902,9,67121,3,3781
ltla,Richmond upon Thames,E09000027,2022-08-26,5,70890,1,67112,4,3778
ltla,Richmond upon Thames,E09000027,2022-08-25,12,70885,11,67111,1,3774
ltla,Richmond upon Thames,E09000027,2022-08-24,9,70873,4,67100,5,3773
ltla,Richmond upon Thames,E09000027,2022-08-23,11,70864,6,67096,5,3768
ltla,Richmond upon Thames,E09000027,2022-08-22,10,70853,9,67090,1,3763
ltla,Richmond upon Thames,E09000027,2022-08-21,13,70843,11,67081,2,3762
ltla,Richmond upon Thames,E09000027,2022-08-20,7,70830,4,67070,3,3760
ltla,Richmond upon Thames,E09000027,2022-08-19,14,70823,10,67066,4,3757
ltla,Richmond upon Thames,E09000027,2022-08-18,12,70809,8,67056,4,3753
ltla,Richmond upon Thames,E09000027,2022-08-17,13,70797,12,67048,1,3749
ltla,Richmond upon Thames,E09000027,2022-08-16,14,70784,13,67036,1,3748
ltla,Richmond upon Thames,E09000027,2022-08-15,13,70770,11,67023,2,3747
ltla,Richmond upon Thames,E09000027,2022-08-14,14,70757,10,67012,4,3745
ltla,Richmond upon Thames,E09000027,2022-08-13,9,70743,7,67002,2,3741
ltla,Richmond upon Thames,E09000027,2022-08-12,15,70734,10,66995,5,3739
ltla,Richmond upon Thames,E09000027,2022-08-11,18,70719,15,66985,3,3734
ltla,Richmond upon Thames,E09000027,2022-08-10,20,70701,14,66970,6,3731
ltla,Richmond upon Thames,E09000027,2022-08-09,14,70681,9,66956,5,3725
ltla,Richmond upon Thames,E09000027,2022-08-08,15,70667,9,66947,6,3720
ltla,Richmond upon Thames,E09000027,2022-08-07,14,70652,8,66938,6,3714
ltla,Richmond upon Thames,E09000027,2022-08-06,11,70638,10,66930,1,3708
ltla,Richmond upon Thames,E09000027,2022-08-05,21,70627,14,66920,7,3707
ltla,Richmond upon Thames,E09000027,2022-08-04,18,70606,15,66906,3,3700
ltla,Richmond upon Thames,E09000027,2022-08-03,22,70588,18,66891,4,3697
ltla,Richmond upon Thames,E09000027,2022-08-02,18,70566,15,66873,3,3693
ltla,Richmond upon Thames,E09000027,2022-08-01,23,70548,18,66858,5,3690
ltla,Richmond upon Thames,E09000027,2022-07-31,28,70525,23,66840,5,3685
ltla,Richmond upon Thames,E09000027,2022-07-30,26,70497,16,66817,10,3680
ltla,Richmond upon Thames,E09000027,2022-07-29,22,70471,16,66801,6,3670
ltla,Richmond upon Thames,E09000027,2022-07-28,12,70449,7,66785,5,3664
ltla,Richmond upon Thames,E09000027,2022-07-27,25,70437,18,66778,7,3659
ltla,Richmond upon Thames,E09000027,2022-07-26,36,70412,27,66760,9,3652
ltla,Richmond upon Thames,E09000027,2022-07-25,33,70376,31,66733,2,3643
ltla,Richmond upon Thames,E09000027,2022-07-24,33,70343,27,66702,6,3641
ltla,Richmond upon Thames,E09000027,2022-07-23,28,70310,25,66675,3,3635
ltla,Richmond upon Thames,E09000027,2022-07-22,35,70282,27,66650,8,3632
ltla,Richmond upon Thames,E09000027,2022-07-21,40,70247,29,66623,11,3624
ltla,Richmond upon Thames,E09000027,2022-07-20,43,70207,34,66594,9,3613
ltla,Richmond upon Thames,E09000027,2022-07-19,44,70164,31,66560,13,3604
ltla,Richmond upon Thames,E09000027,2022-07-18,47,70120,37,66529,10,3591
ltla,Richmond upon Thames,E09000027,2022-07-17,40,70073,31,66492,9,3581
ltla,Richmond upon Thames,E09000027,2022-07-16,45,70033,34,66461,11,3572
ltla,Richmond upon Thames,E09000027,2022-07-15,76,69988,61,66427,15,3561
ltla,Richmond upon Thames,E09000027,2022-07-14,60,69912,44,66366,16,3546
ltla,Richmond upon Thames,E09000027,2022-07-13,76,69852,61,66322,15,3530
ltla,Richmond upon Thames,E09000027,2022-07-12,81,69776,72,66261,9,3515
ltla,Richmond upon Thames,E09000027,2022-07-11,87,69695,76,66189,11,3506
ltla,Richmond upon Thames,E09000027,2022-07-10,88,69608,80,66113,8,3495
ltla,Richmond upon Thames,E09000027,2022-07-09,76,69520,62,66033,14,3487
ltla,Richmond upon Thames,E09000027,2022-07-08,81,69444,66,65971,15,3473
ltla,Richmond upon Thames,E09000027,2022-07-07,93,69363,72,65905,21,3458
ltla,Richmond upon Thames,E09000027,2022-07-06,101,69270,80,65833,21,3437
ltla,Richmond upon Thames,E09000027,2022-07-05,103,69169,77,65753,26,3416
ltla,Richmond upon Thames,E09000027,2022-07-04,117,69066,90,65676,27,3390
ltla,Richmond upon Thames,E09000027,2022-07-03,93,68949,73,65586,20,3363
ltla,Richmond upon Thames,E09000027,2022-07-02,92,68856,71,65513,21,3343
ltla,Richmond upon Thames,E09000027,2022-07-01,81,68764,67,65442,14,3322
ltla,Richmond upon Thames,E09000027,2022-06-30,76,68683,63,65375,13,3308
ltla,Richmond upon Thames,E09000027,2022-06-29,70,68607,53,65312,17,3295
ltla,Richmond upon Thames,E09000027,2022-06-28,97,68537,73,65259,24,3278
ltla,Richmond upon Thames,E09000027,2022-06-27,80,68440,61,65186,19,3254
ltla,Richmond upon Thames,E09000027,2022-06-26,60,68360,46,65125,14,3235
ltla,Richmond upon Thames,E09000027,2022-06-25,56,68300,49,65079,7,3221
ltla,Richmond upon Thames,E09000027,2022-06-24,68,68244,56,65030,12,3214
ltla,Richmond upon Thames,E09000027,2022-06-23,80,68176,63,64974,17,3202
ltla,Richmond upon Thames,E09000027,2022-06-22,75,68096,60,64911,15,3185
ltla,Richmond upon Thames,E09000027,2022-06-21,67,68021,59,64851,8,3170
ltla,Richmond upon Thames,E09000027,2022-06-20,69,67954,57,64792,12,3162
ltla,Richmond upon Thames,E09000027,2022-06-19,55,67885,45,64735,10,3150
ltla,Richmond upon Thames,E09000027,2022-06-18,46,67830,38,64690,8,3140
ltla,Richmond upon Thames,E09000027,2022-06-17,47,67784,38,64652,9,3132
ltla,Richmond upon Thames,E09000027,2022-06-16,56,67737,51,64614,5,3123
ltla,Richmond upon Thames,E09000027,2022-06-15,63,67681,51,64563,12,3118
ltla,Richmond upon Thames,E09000027,2022-06-14,63,67618,56,64512,7,3106
ltla,Richmond upon Thames,E09000027,2022-06-13,58,67555,49,64456,9,3099
ltla,Richmond upon Thames,E09000027,2022-06-12,38,67497,30,64407,8,3090
ltla,Richmond upon Thames,E09000027,2022-06-11,36,67459,33,64377,3,3082
ltla,Richmond upon Thames,E09000027,2022-06-10,41,67423,36,64344,5,3079
ltla,Richmond upon Thames,E09000027,2022-06-09,42,67382,40,64308,2,3074
ltla,Richmond upon Thames,E09000027,2022-06-08,46,67340,43,64268,3,3072
ltla,Richmond upon Thames,E09000027,2022-06-07,38,67294,31,64225,7,3069
ltla,Richmond upon Thames,E09000027,2022-06-06,48,67256,40,64194,8,3062
ltla,Richmond upon Thames,E09000027,2022-06-05,30,67208,27,64154,3,3054
ltla,Richmond upon Thames,E09000027,2022-06-04,26,67178,23,64127,3,3051
ltla,Richmond upon Thames,E09000027,2022-06-03,18,67152,16,64104,2,3048
ltla,Richmond upon Thames,E09000027,2022-06-02,15,67134,13,64088,2,3046
ltla,Richmond upon Thames,E09000027,2022-06-01,26,67119,23,64075,3,3044
ltla,Richmond upon Thames,E09000027,2022-05-31,23,67093,16,64052,7,3041
ltla,Richmond upon Thames,E09000027,2022-05-30,20,67070,19,64036,1,3034
ltla,Richmond upon Thames,E09000027,2022-05-29,34,67050,29,64017,5,3033
ltla,Richmond upon Thames,E09000027,2022-05-28,15,67016,14,63988,1,3028
ltla,Richmond upon Thames,E09000027,2022-05-27,21,67001,19,63974,2,3027
ltla,Richmond upon Thames,E09000027,2022-05-26,24,66980,17,63955,7,3025
ltla,Richmond upon Thames,E09000027,2022-05-25,22,66956,18,63938,4,3018
ltla,Richmond upon Thames,E09000027,2022-05-24,31,66934,27,63920,4,3014
ltla,Richmond upon Thames,E09000027,2022-05-23,28,66903,22,63893,6,3010
ltla,Richmond upon Thames,E09000027,2022-05-22,26,66875,22,63871,4,3004
ltla,Richmond upon Thames,E09000027,2022-05-21,11,66849,11,63849,0,3000
ltla,Richmond upon Thames,E09000027,2022-05-20,19,66838,17,63838,2,3000
ltla,Richmond upon Thames,E09000027,2022-05-19,30,66819,25,63821,5,2998
ltla,Richmond upon Thames,E09000027,2022-05-18,28,66789,24,63796,4,2993
ltla,Richmond upon Thames,E09000027,2022-05-17,23,66761,21,63772,2,2989
ltla,Richmond upon Thames,E09000027,2022-05-16,36,66738,31,63751,5,2987
ltla,Richmond upon Thames,E09000027,2022-05-15,30,66702,25,63720,5,2982
ltla,Richmond upon Thames,E09000027,2022-05-14,18,66672,15,63695,3,2977
ltla,Richmond upon Thames,E09000027,2022-05-13,24,66654,23,63680,1,2974
