areaType,areaName,areaCode,date,newCasesBySpecimenDate,cumCasesBySpecimenDate,newFirstEpisodesBySpecimenDate,cumFirstEpisodesBySpecimenDate,newReinfectionsBySpecimenDate,cumReinfectionsBySpecimenDate
ltla,Ealing,E09000009,2023-04-12,6,130415,4,121474,2,8941
ltla,Ealing,E09000009,2023-04-11,11,130409,6,121470,5,8939
ltla,Ealing,E09000009,2023-04-10,6,130398,3,121464,3,8934
ltla,Ealing,E09000009,2023-04-09,8,130392,6,121461,2,8931
ltla,Ealing,E09000009,2023-04-08,3,130384,0,121455,3,130384
ltla,Ealing,E09000009,2023-04-07,9,130381,5,121455,4,8926
ltla,Ealing,E09000009,2023-04-06,16,130372,8,121450,8,8922
ltla,Ealing,E09000009,2023-04-05,11,130356,6,121442,5,8914
ltla,Ealing,E09000009,2023-04-04,14,130345,9,121436,5,8909
ltla,Ealing,E09000009,2023-04-03,9,130331,6,121427,3,8904
ltla,Ealing,E09000009,2023-04-02,9,130322,6,121421,3,8901
ltla,Ealing,E09000009,2023-04-01,6,130313,4,121415,2,8898
ltla,Ealing,E09000009,2023-03-31,5,130307,3,121411,2,8896
ltla,Ealing,E09000009,2023-03-30,11,130302,6,121408,5,8894
ltla,Ealing,E09000009,2023-03-29,14,130291,6,121402,8,8889
ltla,Ealing,E09000009,2023-03-28,15,130277,10,121396,5,8881
ltla,Ealing,E09000009,2023-03-27,16,130262,12,121386,4,8876
ltla,Ealing,E09000009,2023-03-26,16,130246,7,121374,9,8872
ltla,Ealing,E09000009,2023-03-25,13,130230,11,121367,2,8863
ltla,Ealing,E09000009,2023-03-24,20,130217,15,121356,5,8861
ltla,Ealing,E09000009,2023-03-23,15,130197,11,121341,4,8856
ltla,Ealing,E09000009,2023-03-22,14,130182,8,121330,6,8852
ltla,Ealing,E09000009,2023-03-21,21,130168,14,121322,7,8846
ltla,Ealing,E09000009,2023-03-20,26,130147,14,121308,12,8839
ltla,Ealing,E09000009,2023-03-19,23,130121,20,121294,3,8827
ltla,Ealing,E09000009,2023-03-18,12,130098,5,121274,7,8824
ltla,Ealing,E09000009,2023-03-17,18,130086,13,121269,5,8817
ltla,Ealing,E09000009,2023-03-16,22,130068,9,121256,13,8812
ltla,Ealing,E09000009,2023-03-15,23,130046,13,121247,10,8799
ltla,Ealing,E09000009,2023-03-14,35,130023,21,121234,14,8789
ltla,Ealing,E09000009,2023-03-13,24,129988,13,121213,11,8775
ltla,Ealing,E09000009,2023-03-12,16,129964,9,121200,7,8764
ltla,Ealing,E09000009,2023-03-11,24,129948,19,121191,5,8757
ltla,Ealing,E09000009,2023-03-10,26,129924,17,121172,9,8752
ltla,Ealing,E09000009,2023-03-09,39,129898,27,121155,12,8743
ltla,Ealing,E09000009,2023-03-08,7,129859,4,121128,3,8731
ltla,Ealing,E09000009,2023-03-07,19,129852,12,121124,7,8728
ltla,Ealing,E09000009,2023-03-06,15,129833,8,121112,7,8721
ltla,Ealing,E09000009,2023-03-05,13,129818,8,121104,5,8714
ltla,Ealing,E09000009,2023-03-04,22,129805,18,121096,4,8709
ltla,Ealing,E09000009,2023-03-03,15,129783,9,121078,6,8705
ltla,Ealing,E09000009,2023-03-02,24,129768,14,121069,10,8699
ltla,Ealing,E09000009,2023-03-01,15,129744,9,121055,6,8689
ltla,Ealing,E09000009,2023-02-28,12,129729,6,121046,6,8683
ltla,Ealing,E09000009,2023-02-27,18,129717,13,121040,5,8677
ltla,Ealing,E09000009,2023-02-26,22,129699,14,121027,8,8672
ltla,Ealing,E09000009,2023-02-25,9,129677,6,121013,3,8664
ltla,Ealing,E09000009,2023-02-24,7,129668,2,121007,5,8661
ltla,Ealing,E09000009,2023-02-23,15,129661,10,121005,5,8656
ltla,Ealing,E09000009,2023-02-22,25,129646,11,120995,14,8651
ltla,Ealing,E09000009,2023-02-21,13,129621,10,120984,3,8637
ltla,Ealing,E09000009,2023-02-20,21,129608,12,120974,9,8634
ltla,Ealing,E09000009,2023-02-19,15,129587,7,120962,8,8625
ltla,Ealing,E09000009,2023-02-18,25,129572,15,120955,10,8617
ltla,Ealing,E09000009,2023-02-17,15,129547,11,120940,4,8607
ltla,Ealing,E09000009,2023-02-16,10,129532,6,120929,4,8603
ltla,Ealing,E09000009,2023-02-15,19,129522,10,120923,9,8599
ltla,Ealing,E09000009,2023-02-14,18,129503,11,120913,7,8590
ltla,Ealing,E09000009,2023-02-13,20,129485,9,120902,11,8583
ltla,Ealing,E09000009,2023-02-12,14,129465,5,120893,9,8572
ltla,Ealing,E09000009,2023-02-11,14,129451,10,120888,4,8563
ltla,Ealing,E09000009,2023-02-10,12,129437,6,120878,6,8559
ltla,Ealing,E09000009,2023-02-09,12,129425,5,120872,7,8553
ltla,Ealing,E09000009,2023-02-08,17,129413,9,120867,8,8546
ltla,Ealing,E09000009,2023-02-07,9,129396,5,120858,4,8538
ltla,Ealing,E09000009,2023-02-06,11,129387,9,120853,2,8534
ltla,Ealing,E09000009,2023-02-05,18,129376,10,120844,8,8532
ltla,Ealing,E09000009,2023-02-04,10,129358,6,120834,4,8524
ltla,Ealing,E09000009,2023-02-03,15,129348,7,120828,8,8520
ltla,Ealing,E09000009,2023-02-02,23,129333,16,120821,7,8512
ltla,Ealing,E09000009,2023-02-01,19,129310,14,120805,5,8505
ltla,Ealing,E09000009,2023-01-31,11,129291,9,120791,2,8500
ltla,Ealing,E09000009,2023-01-30,18,129280,8,120782,10,8498
ltla,Ealing,E09000009,2023-01-29,12,129262,3,120774,9,8488
ltla,Ealing,E09000009,2023-01-28,12,129250,8,120771,4,8479
ltla,Ealing,E09000009,2023-01-27,24,129238,12,120763,12,8475
ltla,Ealing,E09000009,2023-01-26,9,129214,5,120751,4,8463
ltla,Ealing,E09000009,2023-01-25,8,129205,3,120746,5,8459
ltla,Ealing,E09000009,2023-01-24,10,129197,5,120743,5,8454
ltla,Ealing,E09000009,2023-01-23,11,129187,7,120738,4,8449
ltla,Ealing,E09000009,2023-01-22,10,129176,7,120731,3,8445
ltla,Ealing,E09000009,2023-01-21,6,129166,1,120724,5,8442
ltla,Ealing,E09000009,2023-01-20,8,129160,3,120723,5,8437
ltla,Ealing,E09000009,2023-01-19,6,129152,5,120720,1,8432
ltla,Ealing,E09000009,2023-01-18,10,129146,5,120715,5,8431
ltla,Ealing,E09000009,2023-01-17,9,129136,5,120710,4,8426
ltla,Ealing,E09000009,2023-01-16,9,129127,5,120705,4,8422
ltla,Ealing,E09000009,2023-01-15,4,129118,2,120700,2,8418
ltla,Ealing,E09000009,2023-01-14,4,129114,3,120698,1,8416
ltla,Ealing,E09000009,2023-01-13,5,129110,4,120695,1,8415
ltla,Ealing,E09000009,2023-01-12,15,129105,10,120691,5,8414
ltla,Ealing,E09000009,2023-01-11,7,129090,7,120681,0,8409
ltla,Ealing,E09000009,2023-01-10,13,129083,8,120674,5,8409
ltla,Ealing,E09000009,2023-01-09,14,129070,6,120666,8,8404
ltla,Ealing,E09000009,2023-01-08,15,129056,8,120660,7,8396
ltla,Ealing,E09000009,2023-01-07,10,129041,9,120652,1,8389
ltla,Ealing,E09000009,2023-01-06,18,129031,11,120643,7,8388
ltla,Ealing,E09000009,2023-01-05,11,129013,4,120632,7,8381
ltla,Ealing,E09000009,2023-01-04,24,129002,15,120628,9,8374
ltla,Ealing,E09000009,2023-01-03,20,128978,12,120613,8,8365
ltla,Ealing,E09000009,2023-01-02,16,128958,10,120601,6,8357
ltla,Ealing,E09000009,2023-01-01,13,128942,8,120591,5,8351
ltla,Ealing,E09000009,2022-12-31,18,128929,14,120583,4,8346
ltla,Ealing,E09000009,2022-12-30,17,128911,14,120569,3,8342
ltla,Ealing,E09000009,2022-12-29,27,128894,18,120555,9,8339
ltla,Ealing,E09000009,2022-12-28,15,128867,6,120537,9,8330
ltla,Ealing,E09000009,2022-12-27,25,128852,16,120531,9,8321
ltla,Ealing,E09000009,2022-12-26,14,128827,7,120515,7,8312
