areaType,areaName,areaCode,date,newCasesBySpecimenDate,cumCasesBySpecimenDate,newFirstEpisodesBySpecimenDate,cumFirstEpisodesBySpecimenDate,newReinfectionsBySpecimenDate,cumReinfectionsBySpecimenDate
ltla,Greenwich,E09000011,2023-02-27,31,98645,16,91535,15,7110
ltla,Greenwich,E09000011,2023-02-26,16,98614,5,91519,11,7095
ltla,Greenwich,E09000011,2023-02-25,11,98598,4,91514,7,7084
ltla,Greenwich,E09000011,2023-02-24,12,98587,4,91510,8,7077
ltla,Greenwich,E09000011,2023-02-23,10,98575,4,91506,6,7069
ltla,Greenwich,E09000011,2023-02-22,13,98565,8,91502,5,7063
ltla,Greenwich,E09000011,2023-02-21,10,98552,6,91494,4,7058
ltla,Greenwich,E09000011,2023-02-20,14,98542,7,91488,7,7054
ltla,Greenwich,E09000011,2023-02-19,13,98528,5,91481,8,7047
ltla,Greenwich,E09000011,2023-02-18,10,98515,6,91476,4,7039
ltla,Greenwich,E09000011,2023-02-17,16,98505,10,91470,6,7035
ltla,Greenwich,E09000011,2023-02-16,14,98489,8,91460,6,7029
ltla,Greenwich,E09000011,2023-02-15,13,98475,6,91452,7,7023
ltla,Greenwich,E09000011,2023-02-14,23,98462,10,91446,13,7016
ltla,Greenwich,E09000011,2023-02-13,14,98439,10,91436,4,7003
ltla,Greenwich,E09000011,2023-02-12,13,98425,9,91426,4,6999
ltla,Greenwich,E09000011,2023-02-11,11,98412,5,91417,6,6995
ltla,Greenwich,E09000011,2023-02-10,5,98401,4,91412,1,6989
ltla,Greenwich,E09000011,2023-02-09,17,98396,7,91408,10,6988
ltla,Greenwich,E09000011,2023-02-08,10,98379,6,91401,4,6978
ltla,Greenwich,E09000011,2023-02-07,10,98369,7,91395,3,6974
ltla,Greenwich,E09000011,2023-02-06,23,98359,17,91388,6,6971
ltla,Greenwich,E09000011,2023-02-05,4,98336,2,91371,2,6965
ltla,Greenwich,E09000011,2023-02-04,8,98332,5,91369,3,6963
ltla,Greenwich,E09000011,2023-02-03,22,98324,16,91364,6,6960
ltla,Greenwich,E09000011,2023-02-02,13,98302,7,91348,6,6954
ltla,Greenwich,E09000011,2023-02-01,14,98289,12,91341,2,6948
ltla,Greenwich,E09000011,2023-01-31,11,98275,8,91329,3,6946
ltla,Greenwich,E09000011,2023-01-30,10,98264,3,91321,7,6943
ltla,Greenwich,E09000011,2023-01-29,8,98254,4,91318,4,6936
ltla,Greenwich,E09000011,2023-01-28,5,98246,3,91314,2,6932
ltla,Greenwich,E09000011,2023-01-27,8,98241,3,91311,5,6930
ltla,Greenwich,E09000011,2023-01-26,9,98233,5,91308,4,6925
ltla,Greenwich,E09000011,2023-01-25,10,98224,6,91303,4,6921
ltla,Greenwich,E09000011,2023-01-24,11,98214,6,91297,5,6917
ltla,Greenwich,E09000011,2023-01-23,5,98203,3,91291,2,6912
ltla,Greenwich,E09000011,2023-01-22,7,98198,5,91288,2,6910
ltla,Greenwich,E09000011,2023-01-21,1,98191,0,91283,1,98191
ltla,Greenwich,E09000011,2023-01-20,4,98190,2,91283,2,6907
ltla,Greenwich,E09000011,2023-01-19,3,98186,2,91281,1,6905
ltla,Greenwich,E09000011,2023-01-18,11,98183,2,91279,9,6904
ltla,Greenwich,E09000011,2023-01-17,2,98172,1,91277,1,6895
ltla,Greenwich,E09000011,2023-01-16,4,98170,3,91276,1,6894
ltla,Greenwich,E09000011,2023-01-15,6,98166,5,91273,1,6893
ltla,Greenwich,E09000011,2023-01-14,3,98160,3,91268,0,6892
ltla,Greenwich,E09000011,2023-01-13,7,98157,2,91265,5,6892
ltla,Greenwich,E09000011,2023-01-12,6,98150,4,91263,2,6887
ltla,Greenwich,E09000011,2023-01-11,3,98144,2,91259,1,6885
ltla,Greenwich,E09000011,2023-01-10,4,98141,2,91257,2,6884
ltla,Greenwich,E09000011,2023-01-09,13,98137,9,91255,4,6882
ltla,Greenwich,E09000011,2023-01-08,10,98124,6,91246,4,6878
ltla,Greenwich,E09000011,2023-01-07,8,98114,4,91240,4,6874
ltla,Greenwich,E09000011,2023-01-06,14,98106,9,91236,5,6870
ltla,Greenwich,E09000011,2023-01-05,17,98092,11,91227,6,6865
ltla,Greenwich,E09000011,2023-01-04,16,98075,11,91216,5,6859
ltla,Greenwich,E09000011,2023-01-03,21,98059,12,91205,9,6854
ltla,Greenwich,E09000011,2023-01-02,18,98038,12,91193,6,6845
ltla,Greenwich,E09000011,2023-01-01,7,98020,4,91181,3,6839
ltla,Greenwich,E09000011,2022-12-31,16,98013,14,91177,2,6836
ltla,Greenwich,E09000011,2022-12-30,9,97997,7,91163,2,6834
ltla,Greenwich,E09000011,2022-12-29,14,97988,10,91156,4,6832
ltla,Greenwich,E09000011,2022-12-28,18,97974,13,91146,5,6828
ltla,Greenwich,E09000011,2022-12-27,19,97956,10,91133,9,6823
ltla,Greenwich,E09000011,2022-12-26,14,97937,6,91123,8,6814
ltla,Greenwich,E09000011,2022-12-25,4,97923,2,91117,2,6806
ltla,Greenwich,E09000011,2022-12-24,15,97919,9,91115,6,6804
ltla,Greenwich,E09000011,2022-12-23,10,97904,8,91106,2,6798
ltla,Greenwich,E09000011,2022-12-22,26,97894,15,91098,11,6796
ltla,Greenwich,E09000011,2022-12-21,21,97868,16,91083,5,6785
ltla,Greenwich,E09000011,2022-12-20,18,97847,11,91067,7,6780
ltla,Greenwich,E09000011,2022-12-19,17,97829,7,91056,10,6773
ltla,Greenwich,E09000011,2022-12-18,15,97812,8,91049,7,6763
ltla,Greenwich,E09000011,2022-12-17,13,97797,9,91041,4,6756
ltla,Greenwich,E09000011,2022-12-16,23,97784,12,91032,11,6752
ltla,Greenwich,E09000011,2022-12-15,14,97761,11,91020,3,6741
ltla,Greenwich,E09000011,2022-12-14,21,97747,11,91009,10,6738
ltla,Greenwich,E09000011,2022-12-13,17,97726,12,90998,5,6728
ltla,Greenwich,E09000011,2022-12-12,28,97709,15,90986,13,6723
ltla,Greenwich,E09000011,2022-12-11,16,97681,11,90971,5,6710
ltla,Greenwich,E09000011,2022-12-10,15,97665,11,90960,4,6705
ltla,Greenwich,E09000011,2022-12-09,19,97650,12,90949,7,6701
ltla,Greenwich,E09000011,2022-12-08,17,97631,11,90937,6,6694
ltla,Greenwich,E09000011,2022-12-07,17,97614,13,90926,4,6688
ltla,Greenwich,E09000011,2022-12-06,25,97597,10,90913,15,6684
ltla,Greenwich,E09000011,2022-12-05,23,97572,11,90903,12,6669
ltla,Greenwich,E09000011,2022-12-04,14,97549,7,90892,7,6657
ltla,Greenwich,E09000011,2022-12-03,15,97535,10,90885,5,6650
ltla,Greenwich,E09000011,2022-12-02,10,97520,5,90875,5,6645
ltla,Greenwich,E09000011,2022-12-01,16,97510,11,90870,5,6640
ltla,Greenwich,E09000011,2022-11-30,15,97494,5,90859,10,6635
ltla,Greenwich,E09000011,2022-11-29,25,97479,14,90854,11,6625
ltla,Greenwich,E09000011,2022-11-28,12,97454,10,90840,2,6614
ltla,Greenwich,E09000011,2022-11-27,10,97442,5,90830,5,6612
ltla,Greenwich,E09000011,2022-11-26,13,97432,6,90825,7,6607
ltla,Greenwich,E09000011,2022-11-25,7,97419,4,90819,3,6600
ltla,Greenwich,E09000011,2022-11-24,12,97412,8,90815,4,6597
ltla,Greenwich,E09000011,2022-11-23,14,97400,12,90807,2,6593
ltla,Greenwich,E09000011,2022-11-22,23,97386,12,90795,11,6591
ltla,Greenwich,E09000011,2022-11-21,18,97363,9,90783,9,6580
ltla,Greenwich,E09000011,2022-11-20,5,97345,2,90774,3,6571
ltla,Greenwich,E09000011,2022-11-19,13,97340,7,90772,6,6568
ltla,Greenwich,E09000011,2022-11-18,10,97327,8,90765,2,6562
ltla,Greenwich,E09000011,2022-11-17,13,97317,8,90757,5,6560
ltla,Greenwich,E09000011,2022-11-16,20,97304,12,90749,8,6555
ltla,Greenwich,E09000011,2022-11-15,13,97284,9,90737,4,6547
ltla,Greenwich,E09000011,2022-11-14,22,97271,11,90728,11,6543
ltla,Greenwich,E09000011,2022-11-13,15,97249,11,90717,4,6532
ltla,Greenwich,E09000011,2022-11-12,12,97234,6,90706,6,6528
ltla,Greenwich,E09000011,2022-11-11,5,97222,3,90700,2,6522
ltla,Greenwich,E09000011,2022-11-10,13,97217,9,90697,4,6520
ltla,Greenwich,E09000011,2022-11-09,13,97204,9,90688,4,6516
ltla,Greenwich,E09000011,2022-11-08,12,97191,9,90679,3,6512
ltla,Greenwich,E09000011,2022-11-07,11,97179,5,90670,6,6509
ltla,Greenwich,E09000011,2022-11-06,20,97168,10,90665,10,6503
ltla,Greenwich,E09000011,2022-11-05,10,97148,7,90655,3,6493
ltla,Greenwich,E09000011,2022-11-04,7,97138,4,90648,3,6490
ltla,Greenwich,E09000011,2022-11-03,12,97131,9,90644,3,6487
ltla,Greenwich,E09000011,2022-11-02,27,97119,19,90635,8,6484
ltla,Greenwich,E09000011,2022-11-01,15,97092,6,90616,9,6476
ltla,Greenwich,E09000011,2022-10-31,20,97077,14,90610,6,6467
ltla,Greenwich,E09000011,2022-10-30,15,97057,10,90596,5,6461
ltla,Greenwich,E09000011,2022-10-29,9,97042,8,90586,1,6456
ltla,Greenwich,E09000011,2022-10-28,20,97033,14,90578,6,6455
ltla,Greenwich,E09000011,2022-10-27,11,97013,8,90564,3,6449
ltla,Greenwich,E09000011,2022-10-26,23,97002,15,90556,8,6446
ltla,Greenwich,E09000011,2022-10-25,24,96979,13,90541,11,6438
ltla,Greenwich,E09000011,2022-10-24,25,96955,18,90528,7,6427
ltla,Greenwich,E09000011,2022-10-23,15,96930,9,90510,6,6420
ltla,Greenwich,E09000011,2022-10-22,11,96915,7,90501,4,6414
ltla,Greenwich,E09000011,2022-10-21,21,96904,11,90494,10,6410
ltla,Greenwich,E09000011,2022-10-20,19,96883,9,90483,10,6400
ltla,Greenwich,E09000011,2022-10-19,19,96864,12,90474,7,6390
ltla,Greenwich,E09000011,2022-10-18,18,96845,11,90462,7,6383
ltla,Greenwich,E09000011,2022-10-17,27,96827,20,90451,7,6376
ltla,Greenwich,E09000011,2022-10-16,23,96800,15,90431,8,6369
ltla,Greenwich,E09000011,2022-10-15,26,96777,17,90416,9,6361
ltla,Greenwich,E09000011,2022-10-14,15,96751,9,90399,6,6352
ltla,Greenwich,E09000011,2022-10-13,15,96736,11,90390,4,6346
ltla,Greenwich,E09000011,2022-10-12,33,96721,21,90379,12,6342
ltla,Greenwich,E09000011,2022-10-11,22,96688,17,90358,5,6330
ltla,Greenwich,E09000011,2022-10-10,32,96666,16,90341,16,6325
ltla,Greenwich,E09000011,2022-10-09,33,96634,26,90325,7,6309
ltla,Greenwich,E09000011,2022-10-08,15,96601,13,90299,2,6302
ltla,Greenwich,E09000011,2022-10-07,25,96586,17,90286,8,6300
ltla,Greenwich,E09000011,2022-10-06,22,96561,11,90269,11,6292
ltla,Greenwich,E09000011,2022-10-05,27,96539,16,90258,11,6281
ltla,Greenwich,E09000011,2022-10-04,29,96512,17,90242,12,6270
ltla,Greenwich,E09000011,2022-10-03,24,96483,15,90225,9,6258
ltla,Greenwich,E09000011,2022-10-02,34,96459,22,90210,12,6249
ltla,Greenwich,E09000011,2022-10-01,22,96425,17,90188,5,6237
ltla,Greenwich,E09000011,2022-09-30,11,96403,8,90171,3,6232
ltla,Greenwich,E09000011,2022-09-29,15,96392,10,90163,5,6229
ltla,Greenwich,E09000011,2022-09-28,15,96377,11,90153,4,6224
ltla,Greenwich,E09000011,2022-09-27,28,96362,18,90142,10,6220
ltla,Greenwich,E09000011,2022-09-26,18,96334,12,90124,6,6210
ltla,Greenwich,E09000011,2022-09-25,23,96316,17,90112,6,6204
ltla,Greenwich,E09000011,2022-09-24,25,96293,14,90095,11,6198
ltla,Greenwich,E09000011,2022-09-23,16,96268,11,90081,5,6187
ltla,Greenwich,E09000011,2022-09-22,24,96252,18,90070,6,6182
ltla,Greenwich,E09000011,2022-09-21,15,96228,7,90052,8,6176
ltla,Greenwich,E09000011,2022-09-20,24,96213,16,90045,8,6168
ltla,Greenwich,E09000011,2022-09-19,19,96189,8,90029,11,6160
ltla,Greenwich,E09000011,2022-09-18,22,96170,16,90021,6,6149
ltla,Greenwich,E09000011,2022-09-17,10,96148,8,90005,2,6143
ltla,Greenwich,E09000011,2022-09-16,4,96138,4,89997,0,6141
ltla,Greenwich,E09000011,2022-09-15,15,96134,11,89993,4,6141
ltla,Greenwich,E09000011,2022-09-14,17,96119,15,89982,2,6137
ltla,Greenwich,E09000011,2022-09-13,9,96102,6,89967,3,6135
ltla,Greenwich,E09000011,2022-09-12,20,96093,13,89961,7,6132
ltla,Greenwich,E09000011,2022-09-11,12,96073,10,89948,2,6125
ltla,Greenwich,E09000011,2022-09-10,11,96061,9,89938,2,6123
ltla,Greenwich,E09000011,2022-09-09,8,96050,7,89929,1,6121
ltla,Greenwich,E09000011,2022-09-08,9,96042,4,89922,5,6120
ltla,Greenwich,E09000011,2022-09-07,11,96033,10,89918,1,6115
ltla,Greenwich,E09000011,2022-09-06,13,96022,8,89908,5,6114
ltla,Greenwich,E09000011,2022-09-05,15,96009,12,89900,3,6109
ltla,Greenwich,E09000011,2022-09-04,7,95994,6,89888,1,6106
ltla,Greenwich,E09000011,2022-09-03,11,95987,8,89882,3,6105
ltla,Greenwich,E09000011,2022-09-02,18,95976,9,89874,9,6102
ltla,Greenwich,E09000011,2022-09-01,8,95958,6,89865,2,6093
ltla,Greenwich,E09000011,2022-08-31,19,95950,16,89859,3,6091
ltla,Greenwich,E09000011,2022-08-30,21,95931,13,89843,8,6088
ltla,Greenwich,E09000011,2022-08-29,12,95910,9,89830,3,6080
ltla,Greenwich,E09000011,2022-08-28,11,95898,9,89821,2,6077
ltla,Greenwich,E09000011,2022-08-27,8,95887,4,89812,4,6075
ltla,Greenwich,E09000011,2022-08-26,14,95879,11,89808,3,6071
ltla,Greenwich,E09000011,2022-08-25,7,95865,5,89797,2,6068
ltla,Greenwich,E09000011,2022-08-24,16,95858,12,89792,4,6066
ltla,Greenwich,E09000011,2022-08-23,15,95842,9,89780,6,6062
ltla,Greenwich,E09000011,2022-08-22,23,95827,17,89771,6,6056
ltla,Greenwich,E09000011,2022-08-21,8,95804,7,89754,1,6050
ltla,Greenwich,E09000011,2022-08-20,11,95796,9,89747,2,6049
ltla,Greenwich,E09000011,2022-08-19,21,95785,16,89738,5,6047
ltla,Greenwich,E09000011,2022-08-18,15,95764,11,89722,4,6042
ltla,Greenwich,E09000011,2022-08-17,20,95749,13,89711,7,6038
ltla,Greenwich,E09000011,2022-08-16,16,95729,15,89698,1,6031
ltla,Greenwich,E09000011,2022-08-15,24,95713,18,89683,6,6030
ltla,Greenwich,E09000011,2022-08-14,16,95689,13,89665,3,6024
ltla,Greenwich,E09000011,2022-08-13,14,95673,10,89652,4,6021
ltla,Greenwich,E09000011,2022-08-12,16,95659,14,89642,2,6017
ltla,Greenwich,E09000011,2022-08-11,28,95643,16,89628,12,6015
ltla,Greenwich,E09000011,2022-08-10,32,95615,25,89612,7,6003
ltla,Greenwich,E09000011,2022-08-09,22,95583,16,89587,6,5996
ltla,Greenwich,E09000011,2022-08-08,32,95561,24,89571,8,5990
ltla,Greenwich,E09000011,2022-08-07,26,95529,23,89547,3,5982
ltla,Greenwich,E09000011,2022-08-06,26,95503,21,89524,5,5979
ltla,Greenwich,E09000011,2022-08-05,24,95477,17,89503,7,5974
ltla,Greenwich,E09000011,2022-08-04,27,95453,21,89486,6,5967
ltla,Greenwich,E09000011,2022-08-03,49,95426,41,89465,8,5961
ltla,Greenwich,E09000011,2022-08-02,31,95377,19,89424,12,5953
ltla,Greenwich,E09000011,2022-08-01,38,95346,29,89405,9,5941
ltla,Greenwich,E09000011,2022-07-31,26,95308,22,89376,4,5932
ltla,Greenwich,E09000011,2022-07-30,29,95282,23,89354,6,5928
ltla,Greenwich,E09000011,2022-07-29,32,95253,23,89331,9,5922
ltla,Greenwich,E09000011,2022-07-28,28,95221,20,89308,8,5913
ltla,Greenwich,E09000011,2022-07-27,52,95193,40,89288,12,5905
ltla,Greenwich,E09000011,2022-07-26,39,95141,29,89248,10,5893
ltla,Greenwich,E09000011,2022-07-25,67,95102,42,89219,25,5883
ltla,Greenwich,E09000011,2022-07-24,39,95035,26,89177,13,5858
ltla,Greenwich,E09000011,2022-07-23,24,94996,17,89151,7,5845
ltla,Greenwich,E09000011,2022-07-22,45,94972,30,89134,15,5838
ltla,Greenwich,E09000011,2022-07-21,59,94927,48,89104,11,5823
ltla,Greenwich,E09000011,2022-07-20,61,94868,49,89056,12,5812
ltla,Greenwich,E09000011,2022-07-19,72,94807,52,89007,20,5800
ltla,Greenwich,E09000011,2022-07-18,79,94735,58,88955,21,5780
ltla,Greenwich,E09000011,2022-07-17,60,94656,50,88897,10,5759
ltla,Greenwich,E09000011,2022-07-16,64,94596,43,88847,21,5749
ltla,Greenwich,E09000011,2022-07-15,70,94532,52,88804,18,5728
ltla,Greenwich,E09000011,2022-07-14,97,94462,63,88752,34,5710
ltla,Greenwich,E09000011,2022-07-13,86,94365,67,88689,19,5676
ltla,Greenwich,E09000011,2022-07-12,100,94279,72,88622,28,5657
ltla,Greenwich,E09000011,2022-07-11,123,94179,89,88550,34,5629
ltla,Greenwich,E09000011,2022-07-10,96,94056,64,88461,32,5595
ltla,Greenwich,E09000011,2022-07-09,90,93960,70,88397,20,5563
ltla,Greenwich,E09000011,2022-07-08,93,93870,76,88327,17,5543
ltla,Greenwich,E09000011,2022-07-07,117,93777,86,88251,31,5526
ltla,Greenwich,E09000011,2022-07-06,131,93660,85,88165,46,5495
ltla,Greenwich,E09000011,2022-07-05,135,93529,108,88080,27,5449
ltla,Greenwich,E09000011,2022-07-04,141,93394,94,87972,47,5422
ltla,Greenwich,E09000011,2022-07-03,123,93253,90,87878,33,5375
ltla,Greenwich,E09000011,2022-07-02,98,93130,71,87788,27,5342
ltla,Greenwich,E09000011,2022-07-01,112,93032,91,87717,21,5315
ltla,Greenwich,E09000011,2022-06-30,104,92920,79,87626,25,5294
ltla,Greenwich,E09000011,2022-06-29,126,92816,87,87547,39,5269
ltla,Greenwich,E09000011,2022-06-28,88,92690,71,87460,17,5230
ltla,Greenwich,E09000011,2022-06-27,114,92602,87,87389,27,5213
ltla,Greenwich,E09000011,2022-06-26,74,92488,55,87302,19,5186
ltla,Greenwich,E09000011,2022-06-25,75,92414,56,87247,19,5167
ltla,Greenwich,E09000011,2022-06-24,80,92339,67,87191,13,5148
ltla,Greenwich,E09000011,2022-06-23,70,92259,56,87124,14,5135
ltla,Greenwich,E09000011,2022-06-22,71,92189,52,87068,19,5121
ltla,Greenwich,E09000011,2022-06-21,85,92118,68,87016,17,5102
ltla,Greenwich,E09000011,2022-06-20,84,92033,65,86948,19,5085
ltla,Greenwich,E09000011,2022-06-19,70,91949,51,86883,19,5066
ltla,Greenwich,E09000011,2022-06-18,54,91879,45,86832,9,5047
ltla,Greenwich,E09000011,2022-06-17,47,91825,40,86787,7,5038
ltla,Greenwich,E09000011,2022-06-16,50,91778,41,86747,9,5031
ltla,Greenwich,E09000011,2022-06-15,57,91728,45,86706,12,5022
ltla,Greenwich,E09000011,2022-06-14,75,91671,62,86661,13,5010
ltla,Greenwich,E09000011,2022-06-13,71,91596,57,86599,14,4997
ltla,Greenwich,E09000011,2022-06-12,76,91525,58,86542,18,4983
ltla,Greenwich,E09000011,2022-06-11,33,91449,25,86484,8,4965
ltla,Greenwich,E09000011,2022-06-10,54,91416,48,86459,6,4957
ltla,Greenwich,E09000011,2022-06-09,47,91362,37,86411,10,4951
ltla,Greenwich,E09000011,2022-06-08,57,91315,45,86374,12,4941
ltla,Greenwich,E09000011,2022-06-07,42,91258,36,86329,6,4929
ltla,Greenwich,E09000011,2022-06-06,64,91216,51,86293,13,4923
ltla,Greenwich,E09000011,2022-06-05,43,91152,34,86242,9,4910
ltla,Greenwich,E09000011,2022-06-04,25,91109,18,86208,7,4901
ltla,Greenwich,E09000011,2022-06-03,32,91084,27,86190,5,4894
ltla,Greenwich,E09000011,2022-06-02,20,91052,18,86163,2,4889
ltla,Greenwich,E09000011,2022-06-01,39,91032,30,86145,9,4887
ltla,Greenwich,E09000011,2022-05-31,32,90993,26,86115,6,4878
ltla,Greenwich,E09000011,2022-05-30,30,90961,28,86089,2,4872
ltla,Greenwich,E09000011,2022-05-29,20,90931,18,86061,2,4870
ltla,Greenwich,E09000011,2022-05-28,19,90911,19,86043,0,4868
ltla,Greenwich,E09000011,2022-05-27,22,90892,17,86024,5,4868
ltla,Greenwich,E09000011,2022-05-26,19,90870,14,86007,5,4863
ltla,Greenwich,E09000011,2022-05-25,16,90851,14,85993,2,4858
ltla,Greenwich,E09000011,2022-05-24,28,90835,23,85979,5,4856
ltla,Greenwich,E09000011,2022-05-23,26,90807,21,85956,5,4851
ltla,Greenwich,E09000011,2022-05-22,28,90781,23,85935,5,4846
ltla,Greenwich,E09000011,2022-05-21,23,90753,21,85912,2,4841
ltla,Greenwich,E09000011,2022-05-20,15,90730,10,85891,5,4839
ltla,Greenwich,E09000011,2022-05-19,22,90715,17,85881,5,4834
ltla,Greenwich,E09000011,2022-05-18,34,90693,26,85864,8,4829
ltla,Greenwich,E09000011,2022-05-17,29,90659,23,85838,6,4821
ltla,Greenwich,E09000011,2022-05-16,31,90630,22,85815,9,4815
ltla,Greenwich,E09000011,2022-05-15,30,90599,20,85793,10,4806
ltla,Greenwich,E09000011,2022-05-14,24,90569,23,85773,1,4796
ltla,Greenwich,E09000011,2022-05-13,18,90545,14,85750,4,4795
ltla,Greenwich,E09000011,2022-05-12,19,90527,9,85736,10,4791
ltla,Greenwich,E09000011,2022-05-11,31,90508,28,85727,3,4781
ltla,Greenwich,E09000011,2022-05-10,44,90477,33,85699,11,4778
ltla,Greenwich,E09000011,2022-05-09,50,90433,42,85666,8,4767
ltla,Greenwich,E09000011,2022-05-08,44,90383,35,85624,9,4759
ltla,Greenwich,E09000011,2022-05-07,31,90339,24,85589,7,4750
ltla,Greenwich,E09000011,2022-05-06,34,90308,31,85565,3,4743
ltla,Greenwich,E09000011,2022-05-05,37,90274,29,85534,8,4740
ltla,Greenwich,E09000011,2022-05-04,51,90237,44,85505,7,4732
ltla,Greenwich,E09000011,2022-05-03,48,90186,42,85461,6,4725
ltla,Greenwich,E09000011,2022-05-02,39,90138,31,85419,8,4719
ltla,Greenwich,E09000011,2022-05-01,35,90099,32,85388,3,4711
ltla,Greenwich,E09000011,2022-04-30,53,90064,36,85356,17,4708
ltla,Greenwich,E09000011,2022-04-29,31,90011,24,85320,7,4691
ltla,Greenwich,E09000011,2022-04-28,55,89980,44,85296,11,4684
ltla,Greenwich,E09000011,2022-04-27,37,89925,31,85252,6,4673
ltla,Greenwich,E09000011,2022-04-26,39,89888,33,85221,6,4667
ltla,Greenwich,E09000011,2022-04-25,54,89849,42,85188,12,4661
ltla,Greenwich,E09000011,2022-04-24,55,89795,50,85146,5,4649
ltla,Greenwich,E09000011,2022-04-23,47,89740,38,85096,9,4644
ltla,Greenwich,E09000011,2022-04-22,63,89693,54,85058,9,4635
ltla,Greenwich,E09000011,2022-04-21,51,89630,40,85004,11,4626
ltla,Greenwich,E09000011,2022-04-20,48,89579,42,84964,6,4615
ltla,Greenwich,E09000011,2022-04-19,88,89531,77,84922,11,4609
ltla,Greenwich,E09000011,2022-04-18,90,89443,72,84845,18,4598
ltla,Greenwich,E09000011,2022-04-17,42,89353,39,84773,3,4580
ltla,Greenwich,E09000011,2022-04-16,59,89311,52,84734,7,4577
ltla,Greenwich,E09000011,2022-04-15,71,89252,61,84682,10,4570
ltla,Greenwich,E09000011,2022-04-14,75,89181,65,84621,10,4560
ltla,Greenwich,E09000011,2022-04-13,108,89106,93,84556,15,4550
ltla,Greenwich,E09000011,2022-04-12,117,88998,107,84463,10,4535
ltla,Greenwich,E09000011,2022-04-11,109,88881,93,84356,16,4525
ltla,Greenwich,E09000011,2022-04-10,96,88772,88,84263,8,4509
ltla,Greenwich,E09000011,2022-04-09,100,88676,86,84175,14,4501
ltla,Greenwich,E09000011,2022-04-08,106,88576,93,84089,13,4487
ltla,Greenwich,E09000011,2022-04-07,119,88470,98,83996,21,4474
ltla,Greenwich,E09000011,2022-04-06,137,88351,125,83898,12,4453
