areaType,areaName,areaCode,date,newCasesBySpecimenDate,cumCasesBySpecimenDate,newFirstEpisodesBySpecimenDate,cumFirstEpisodesBySpecimenDate,newReinfectionsBySpecimenDate,cumReinfectionsBySpecimenDate
ltla,Enfield,E09000010,2023-04-12,2,104864,0,97446,2,7418
ltla,Enfield,E09000010,2023-04-11,8,104862,7,97446,1,7416
ltla,Enfield,E09000010,2023-04-10,4,104854,3,97439,1,7415
ltla,Enfield,E09000010,2023-04-09,2,104850,1,97436,1,7414
ltla,Enfield,E09000010,2023-04-08,1,104848,1,97435,0,7413
ltla,Enfield,E09000010,2023-04-07,1,104847,1,97434,0,7413
ltla,Enfield,E09000010,2023-04-06,5,104846,3,97433,2,7413
ltla,Enfield,E09000010,2023-04-05,8,104841,6,97430,2,7411
ltla,Enfield,E09000010,2023-04-04,3,104833,2,97424,1,7409
ltla,Enfield,E09000010,2023-04-03,7,104830,5,97422,2,7408
ltla,Enfield,E09000010,2023-04-02,9,104823,7,97417,2,7406
ltla,Enfield,E09000010,2023-04-01,7,104814,6,97410,1,7404
ltla,Enfield,E09000010,2023-03-31,5,104807,4,97404,1,7403
ltla,Enfield,E09000010,2023-03-30,18,104802,10,97400,8,7402
ltla,Enfield,E09000010,2023-03-29,9,104784,5,97390,4,7394
ltla,Enfield,E09000010,2023-03-28,8,104775,8,97385,0,7390
ltla,Enfield,E09000010,2023-03-27,15,104767,8,97377,7,7390
ltla,Enfield,E09000010,2023-03-26,8,104752,4,97369,4,7383
ltla,Enfield,E09000010,2023-03-25,14,104744,12,97365,2,7379
ltla,Enfield,E09000010,2023-03-24,7,104730,4,97353,3,7377
ltla,Enfield,E09000010,2023-03-23,12,104723,8,97349,4,7374
ltla,Enfield,E09000010,2023-03-22,12,104711,7,97341,5,7370
ltla,Enfield,E09000010,2023-03-21,16,104699,10,97334,6,7365
ltla,Enfield,E09000010,2023-03-20,17,104683,13,97324,4,7359
ltla,Enfield,E09000010,2023-03-19,15,104666,7,97311,8,7355
ltla,Enfield,E09000010,2023-03-18,4,104651,3,97304,1,7347
ltla,Enfield,E09000010,2023-03-17,8,104647,5,97301,3,7346
ltla,Enfield,E09000010,2023-03-16,12,104639,8,97296,4,7343
ltla,Enfield,E09000010,2023-03-15,6,104627,5,97288,1,7339
ltla,Enfield,E09000010,2023-03-14,9,104621,3,97283,6,7338
ltla,Enfield,E09000010,2023-03-13,15,104612,10,97280,5,7332
ltla,Enfield,E09000010,2023-03-12,11,104597,9,97270,2,7327
ltla,Enfield,E09000010,2023-03-11,10,104586,5,97261,5,7325
ltla,Enfield,E09000010,2023-03-10,14,104576,10,97256,4,7320
ltla,Enfield,E09000010,2023-03-09,17,104562,9,97246,8,7316
ltla,Enfield,E09000010,2023-03-08,12,104545,9,97237,3,7308
ltla,Enfield,E09000010,2023-03-07,19,104533,14,97228,5,7305
ltla,Enfield,E09000010,2023-03-06,13,104514,10,97214,3,7300
ltla,Enfield,E09000010,2023-03-05,10,104501,7,97204,3,7297
ltla,Enfield,E09000010,2023-03-04,8,104491,3,97197,5,7294
ltla,Enfield,E09000010,2023-03-03,13,104483,7,97194,6,7289
ltla,Enfield,E09000010,2023-03-02,12,104470,9,97187,3,7283
ltla,Enfield,E09000010,2023-03-01,13,104458,8,97178,5,7280
ltla,Enfield,E09000010,2023-02-28,25,104445,16,97170,9,7275
ltla,Enfield,E09000010,2023-02-27,18,104420,11,97154,7,7266
ltla,Enfield,E09000010,2023-02-26,17,104402,9,97143,8,7259
ltla,Enfield,E09000010,2023-02-25,7,104385,5,97134,2,7251
ltla,Enfield,E09000010,2023-02-24,14,104378,6,97129,8,7249
ltla,Enfield,E09000010,2023-02-23,13,104364,7,97123,6,7241
ltla,Enfield,E09000010,2023-02-22,12,104351,8,97116,4,7235
ltla,Enfield,E09000010,2023-02-21,12,104339,7,97108,5,7231
ltla,Enfield,E09000010,2023-02-20,15,104327,8,97101,7,7226
ltla,Enfield,E09000010,2023-02-19,20,104312,13,97093,7,7219
ltla,Enfield,E09000010,2023-02-18,9,104292,7,97080,2,7212
ltla,Enfield,E09000010,2023-02-17,13,104283,8,97073,5,7210
ltla,Enfield,E09000010,2023-02-16,15,104270,11,97065,4,7205
ltla,Enfield,E09000010,2023-02-15,15,104255,12,97054,3,7201
ltla,Enfield,E09000010,2023-02-14,17,104240,9,97042,8,7198
ltla,Enfield,E09000010,2023-02-13,29,104223,18,97033,11,7190
ltla,Enfield,E09000010,2023-02-12,9,104194,8,97015,1,7179
ltla,Enfield,E09000010,2023-02-11,20,104185,15,97007,5,7178
ltla,Enfield,E09000010,2023-02-10,7,104165,6,96992,1,7173
ltla,Enfield,E09000010,2023-02-09,15,104158,10,96986,5,7172
ltla,Enfield,E09000010,2023-02-08,14,104143,8,96976,6,7167
ltla,Enfield,E09000010,2023-02-07,17,104129,11,96968,6,7161
ltla,Enfield,E09000010,2023-02-06,30,104112,18,96957,12,7155
ltla,Enfield,E09000010,2023-02-05,30,104082,14,96939,16,7143
ltla,Enfield,E09000010,2023-02-04,10,104052,8,96925,2,7127
ltla,Enfield,E09000010,2023-02-03,12,104042,9,96917,3,7125
ltla,Enfield,E09000010,2023-02-02,36,104030,20,96908,16,7122
ltla,Enfield,E09000010,2023-02-01,17,103994,8,96888,9,7106
ltla,Enfield,E09000010,2023-01-31,18,103977,13,96880,5,7097
ltla,Enfield,E09000010,2023-01-30,16,103959,10,96867,6,7092
ltla,Enfield,E09000010,2023-01-29,17,103943,11,96857,6,7086
ltla,Enfield,E09000010,2023-01-28,14,103926,7,96846,7,7080
ltla,Enfield,E09000010,2023-01-27,13,103912,9,96839,4,7073
ltla,Enfield,E09000010,2023-01-26,4,103899,0,96830,4,103899
ltla,Enfield,E09000010,2023-01-25,16,103895,9,96830,7,7065
ltla,Enfield,E09000010,2023-01-24,20,103879,6,96821,14,7058
ltla,Enfield,E09000010,2023-01-23,12,103859,8,96815,4,7044
ltla,Enfield,E09000010,2023-01-22,8,103847,6,96807,2,7040
ltla,Enfield,E09000010,2023-01-21,7,103839,4,96801,3,7038
ltla,Enfield,E09000010,2023-01-20,7,103832,6,96797,1,7035
