areaType,areaName,areaCode,date,newCasesBySpecimenDate,cumCasesBySpecimenDate,newFirstEpisodesBySpecimenDate,cumFirstEpisodesBySpecimenDate,newReinfectionsBySpecimenDate,cumReinfectionsBySpecimenDate
ltla,Hackney and City of London,E09000012,2023-03-17,12,97389,5,90456,7,6933
ltla,Hackney and City of London,E09000012,2023-03-16,7,97377,4,90451,3,6926
ltla,Hackney and City of London,E09000012,2023-03-15,16,97370,12,90447,4,6923
ltla,Hackney and City of London,E09000012,2023-03-14,11,97354,7,90435,4,6919
ltla,Hackney and City of London,E09000012,2023-03-13,15,97343,6,90428,9,6915
ltla,Hackney and City of London,E09000012,2023-03-12,7,97328,4,90422,3,6906
ltla,Hackney and City of London,E09000012,2023-03-11,6,97321,4,90418,2,6903
ltla,Hackney and City of London,E09000012,2023-03-10,10,97315,8,90414,2,6901
ltla,Hackney and City of London,E09000012,2023-03-09,12,97305,7,90406,5,6899
ltla,Hackney and City of London,E09000012,2023-03-08,9,97293,5,90399,4,6894
ltla,Hackney and City of London,E09000012,2023-03-07,14,97284,7,90394,7,6890
ltla,Hackney and City of London,E09000012,2023-03-06,12,97270,3,90387,9,6883
ltla,Hackney and City of London,E09000012,2023-03-05,10,97258,3,90384,7,6874
ltla,Hackney and City of London,E09000012,2023-03-04,6,97248,4,90381,2,6867
ltla,Hackney and City of London,E09000012,2023-03-03,10,97242,6,90377,4,6865
ltla,Hackney and City of London,E09000012,2023-03-02,10,97232,6,90371,4,6861
ltla,Hackney and City of London,E09000012,2023-03-01,11,97222,3,90365,8,6857
ltla,Hackney and City of London,E09000012,2023-02-28,10,97211,7,90362,3,6849
ltla,Hackney and City of London,E09000012,2023-02-27,8,97201,7,90355,1,6846
ltla,Hackney and City of London,E09000012,2023-02-26,8,97193,4,90348,4,6845
ltla,Hackney and City of London,E09000012,2023-02-25,4,97185,4,90344,0,6841
ltla,Hackney and City of London,E09000012,2023-02-24,8,97181,3,90340,5,6841
ltla,Hackney and City of London,E09000012,2023-02-23,13,97173,9,90337,4,6836
ltla,Hackney and City of London,E09000012,2023-02-22,15,97160,7,90328,8,6832
ltla,Hackney and City of London,E09000012,2023-02-21,16,97145,9,90321,7,6824
ltla,Hackney and City of London,E09000012,2023-02-20,17,97129,10,90312,7,6817
ltla,Hackney and City of London,E09000012,2023-02-19,12,97112,8,90302,4,6810
ltla,Hackney and City of London,E09000012,2023-02-18,8,97100,5,90294,3,6806
ltla,Hackney and City of London,E09000012,2023-02-17,13,97092,7,90289,6,6803
ltla,Hackney and City of London,E09000012,2023-02-16,9,97079,5,90282,4,6797
ltla,Hackney and City of London,E09000012,2023-02-15,15,97070,7,90277,8,6793
ltla,Hackney and City of London,E09000012,2023-02-14,10,97055,6,90270,4,6785
ltla,Hackney and City of London,E09000012,2023-02-13,21,97045,10,90264,11,6781
ltla,Hackney and City of London,E09000012,2023-02-12,9,97024,4,90254,5,6770
ltla,Hackney and City of London,E09000012,2023-02-11,8,97015,4,90250,4,6765
ltla,Hackney and City of London,E09000012,2023-02-10,8,97007,2,90246,6,6761
ltla,Hackney and City of London,E09000012,2023-02-09,1,96999,0,90244,1,96999
ltla,Hackney and City of London,E09000012,2023-02-08,8,96998,3,90244,5,6754
ltla,Hackney and City of London,E09000012,2023-02-07,5,96990,2,90241,3,6749
ltla,Hackney and City of London,E09000012,2023-02-06,7,96985,3,90239,4,6746
ltla,Hackney and City of London,E09000012,2023-02-05,13,96978,6,90236,7,6742
ltla,Hackney and City of London,E09000012,2023-02-04,3,96965,2,90230,1,6735
ltla,Hackney and City of London,E09000012,2023-02-03,13,96962,10,90228,3,6734
ltla,Hackney and City of London,E09000012,2023-02-02,4,96949,4,90218,0,6731
ltla,Hackney and City of London,E09000012,2023-02-01,7,96945,3,90214,4,6731
ltla,Hackney and City of London,E09000012,2023-01-31,14,96938,9,90211,5,6727
ltla,Hackney and City of London,E09000012,2023-01-30,13,96924,9,90202,4,6722
ltla,Hackney and City of London,E09000012,2023-01-29,4,96911,1,90193,3,6718
ltla,Hackney and City of London,E09000012,2023-01-28,8,96907,4,90192,4,6715
ltla,Hackney and City of London,E09000012,2023-01-27,7,96899,5,90188,2,6711
ltla,Hackney and City of London,E09000012,2023-01-26,7,96892,5,90183,2,6709
ltla,Hackney and City of London,E09000012,2023-01-25,4,96885,2,90178,2,6707
ltla,Hackney and City of London,E09000012,2023-01-24,6,96881,4,90176,2,6705
ltla,Hackney and City of London,E09000012,2023-01-23,5,96875,2,90172,3,6703
ltla,Hackney and City of London,E09000012,2023-01-22,1,96870,1,90170,0,6700
ltla,Hackney and City of London,E09000012,2023-01-21,5,96869,1,90169,4,6700
ltla,Hackney and City of London,E09000012,2023-01-20,2,96864,2,90168,0,6696
ltla,Hackney and City of London,E09000012,2023-01-19,5,96862,4,90166,1,6696
ltla,Hackney and City of London,E09000012,2023-01-18,6,96857,3,90162,3,6695
ltla,Hackney and City of London,E09000012,2023-01-17,2,96851,2,90159,0,6692
ltla,Hackney and City of London,E09000012,2023-01-16,10,96849,6,90157,4,6692
ltla,Hackney and City of London,E09000012,2023-01-15,3,96839,1,90151,2,6688
ltla,Hackney and City of London,E09000012,2023-01-14,4,96836,2,90150,2,6686
ltla,Hackney and City of London,E09000012,2023-01-13,4,96832,2,90148,2,6684
ltla,Hackney and City of London,E09000012,2023-01-12,9,96828,5,90146,4,6682
ltla,Hackney and City of London,E09000012,2023-01-11,3,96819,3,90141,0,6678
ltla,Hackney and City of London,E09000012,2023-01-10,2,96816,1,90138,1,6678
ltla,Hackney and City of London,E09000012,2023-01-09,9,96814,8,90137,1,6677
ltla,Hackney and City of London,E09000012,2023-01-08,9,96805,5,90129,4,6676
ltla,Hackney and City of London,E09000012,2023-01-07,7,96796,5,90124,2,6672
ltla,Hackney and City of London,E09000012,2023-01-06,11,96789,6,90119,5,6670
ltla,Hackney and City of London,E09000012,2023-01-05,9,96778,4,90113,5,6665
ltla,Hackney and City of London,E09000012,2023-01-04,8,96769,5,90109,3,6660
ltla,Hackney and City of London,E09000012,2023-01-03,17,96761,5,90104,12,6657
ltla,Hackney and City of London,E09000012,2023-01-02,6,96744,4,90099,2,6645
ltla,Hackney and City of London,E09000012,2023-01-01,6,96738,4,90095,2,6643
ltla,Hackney and City of London,E09000012,2022-12-31,3,96732,1,90091,2,6641
ltla,Hackney and City of London,E09000012,2022-12-30,6,96729,4,90090,2,6639
ltla,Hackney and City of London,E09000012,2022-12-29,6,96723,5,90086,1,6637
ltla,Hackney and City of London,E09000012,2022-12-28,12,96717,9,90081,3,6636
ltla,Hackney and City of London,E09000012,2022-12-27,8,96705,5,90072,3,6633
ltla,Hackney and City of London,E09000012,2022-12-26,9,96697,7,90067,2,6630
ltla,Hackney and City of London,E09000012,2022-12-25,7,96688,6,90060,1,6628
ltla,Hackney and City of London,E09000012,2022-12-24,8,96681,7,90054,1,6627
ltla,Hackney and City of London,E09000012,2022-12-23,15,96673,10,90047,5,6626
ltla,Hackney and City of London,E09000012,2022-12-22,12,96658,6,90037,6,6621
ltla,Hackney and City of London,E09000012,2022-12-21,12,96646,7,90031,5,6615
ltla,Hackney and City of London,E09000012,2022-12-20,27,96634,17,90024,10,6610
ltla,Hackney and City of London,E09000012,2022-12-19,14,96607,10,90007,4,6600
ltla,Hackney and City of London,E09000012,2022-12-18,14,96593,9,89997,5,6596
ltla,Hackney and City of London,E09000012,2022-12-17,14,96579,8,89988,6,6591
ltla,Hackney and City of London,E09000012,2022-12-16,24,96565,13,89980,11,6585
ltla,Hackney and City of London,E09000012,2022-12-15,24,96541,10,89967,14,6574
ltla,Hackney and City of London,E09000012,2022-12-14,21,96517,12,89957,9,6560
ltla,Hackney and City of London,E09000012,2022-12-13,18,96496,11,89945,7,6551
ltla,Hackney and City of London,E09000012,2022-12-12,20,96478,10,89934,10,6544
ltla,Hackney and City of London,E09000012,2022-12-11,12,96458,9,89924,3,6534
ltla,Hackney and City of London,E09000012,2022-12-10,17,96446,11,89915,6,6531
ltla,Hackney and City of London,E09000012,2022-12-09,12,96429,7,89904,5,6525
ltla,Hackney and City of London,E09000012,2022-12-08,12,96417,6,89897,6,6520
ltla,Hackney and City of London,E09000012,2022-12-07,18,96405,12,89891,6,6514
ltla,Hackney and City of London,E09000012,2022-12-06,21,96387,12,89879,9,6508
ltla,Hackney and City of London,E09000012,2022-12-05,18,96366,11,89867,7,6499
ltla,Hackney and City of London,E09000012,2022-12-04,5,96348,3,89856,2,6492
ltla,Hackney and City of London,E09000012,2022-12-03,7,96343,2,89853,5,6490
ltla,Hackney and City of London,E09000012,2022-12-02,5,96336,2,89851,3,6485
ltla,Hackney and City of London,E09000012,2022-12-01,12,96331,10,89849,2,6482
ltla,Hackney and City of London,E09000012,2022-11-30,18,96319,9,89839,9,6480
ltla,Hackney and City of London,E09000012,2022-11-29,20,96301,13,89830,7,6471
ltla,Hackney and City of London,E09000012,2022-11-28,14,96281,5,89817,9,6464
ltla,Hackney and City of London,E09000012,2022-11-27,9,96267,5,89812,4,6455
ltla,Hackney and City of London,E09000012,2022-11-26,12,96258,7,89807,5,6451
ltla,Hackney and City of London,E09000012,2022-11-25,13,96246,8,89800,5,6446
ltla,Hackney and City of London,E09000012,2022-11-24,12,96233,6,89792,6,6441
ltla,Hackney and City of London,E09000012,2022-11-23,9,96221,7,89786,2,6435
ltla,Hackney and City of London,E09000012,2022-11-22,8,96212,4,89779,4,6433
ltla,Hackney and City of London,E09000012,2022-11-21,25,96204,14,89775,11,6429
ltla,Hackney and City of London,E09000012,2022-11-20,13,96179,5,89761,8,6418
ltla,Hackney and City of London,E09000012,2022-11-19,8,96166,7,89756,1,6410
ltla,Hackney and City of London,E09000012,2022-11-18,18,96158,12,89749,6,6409
ltla,Hackney and City of London,E09000012,2022-11-17,13,96140,9,89737,4,6403
ltla,Hackney and City of London,E09000012,2022-11-16,16,96127,4,89728,12,6399
ltla,Hackney and City of London,E09000012,2022-11-15,12,96111,4,89724,8,6387
ltla,Hackney and City of London,E09000012,2022-11-14,15,96099,7,89720,8,6379
ltla,Hackney and City of London,E09000012,2022-11-13,6,96084,2,89713,4,6371
ltla,Hackney and City of London,E09000012,2022-11-12,7,96078,5,89711,2,6367
ltla,Hackney and City of London,E09000012,2022-11-11,8,96071,6,89706,2,6365
ltla,Hackney and City of London,E09000012,2022-11-10,5,96063,3,89700,2,6363
ltla,Hackney and City of London,E09000012,2022-11-09,9,96058,6,89697,3,6361
ltla,Hackney and City of London,E09000012,2022-11-08,10,96049,5,89691,5,6358
ltla,Hackney and City of London,E09000012,2022-11-07,18,96039,9,89686,9,6353
ltla,Hackney and City of London,E09000012,2022-11-06,4,96021,3,89677,1,6344
ltla,Hackney and City of London,E09000012,2022-11-05,6,96017,3,89674,3,6343
ltla,Hackney and City of London,E09000012,2022-11-04,13,96011,8,89671,5,6340
ltla,Hackney and City of London,E09000012,2022-11-03,12,95998,8,89663,4,6335
ltla,Hackney and City of London,E09000012,2022-11-02,9,95986,7,89655,2,6331
ltla,Hackney and City of London,E09000012,2022-11-01,20,95977,15,89648,5,6329
ltla,Hackney and City of London,E09000012,2022-10-31,13,95957,8,89633,5,6324
ltla,Hackney and City of London,E09000012,2022-10-30,11,95944,7,89625,4,6319
ltla,Hackney and City of London,E09000012,2022-10-29,12,95933,6,89618,6,6315
ltla,Hackney and City of London,E09000012,2022-10-28,3,95921,3,89612,0,6309
ltla,Hackney and City of London,E09000012,2022-10-27,13,95918,12,89609,1,6309
ltla,Hackney and City of London,E09000012,2022-10-26,15,95905,7,89597,8,6308
ltla,Hackney and City of London,E09000012,2022-10-25,12,95890,6,89590,6,6300
ltla,Hackney and City of London,E09000012,2022-10-24,13,95878,10,89584,3,6294
ltla,Hackney and City of London,E09000012,2022-10-23,8,95865,4,89574,4,6291
ltla,Hackney and City of London,E09000012,2022-10-22,16,95857,9,89570,7,6287
ltla,Hackney and City of London,E09000012,2022-10-21,17,95841,10,89561,7,6280
ltla,Hackney and City of London,E09000012,2022-10-20,20,95824,11,89551,9,6273
ltla,Hackney and City of London,E09000012,2022-10-19,18,95804,15,89540,3,6264
ltla,Hackney and City of London,E09000012,2022-10-18,28,95786,19,89525,9,6261
ltla,Hackney and City of London,E09000012,2022-10-17,20,95758,10,89506,10,6252
ltla,Hackney and City of London,E09000012,2022-10-16,19,95738,11,89496,8,6242
ltla,Hackney and City of London,E09000012,2022-10-15,18,95719,8,89485,10,6234
ltla,Hackney and City of London,E09000012,2022-10-14,32,95701,19,89477,13,6224
ltla,Hackney and City of London,E09000012,2022-10-13,21,95669,14,89458,7,6211
ltla,Hackney and City of London,E09000012,2022-10-12,27,95648,17,89444,10,6204
ltla,Hackney and City of London,E09000012,2022-10-11,24,95621,19,89427,5,6194
ltla,Hackney and City of London,E09000012,2022-10-10,20,95597,13,89408,7,6189
ltla,Hackney and City of London,E09000012,2022-10-09,9,95577,6,89395,3,6182
ltla,Hackney and City of London,E09000012,2022-10-08,16,95568,10,89389,6,6179
ltla,Hackney and City of London,E09000012,2022-10-07,21,95552,16,89379,5,6173
ltla,Hackney and City of London,E09000012,2022-10-06,24,95531,15,89363,9,6168
ltla,Hackney and City of London,E09000012,2022-10-05,23,95507,18,89348,5,6159
ltla,Hackney and City of London,E09000012,2022-10-04,27,95484,22,89330,5,6154
ltla,Hackney and City of London,E09000012,2022-10-03,18,95457,14,89308,4,6149
ltla,Hackney and City of London,E09000012,2022-10-02,33,95439,19,89294,14,6145
ltla,Hackney and City of London,E09000012,2022-10-01,15,95406,12,89275,3,6131
ltla,Hackney and City of London,E09000012,2022-09-30,9,95391,8,89263,1,6128
ltla,Hackney and City of London,E09000012,2022-09-29,18,95382,12,89255,6,6127
ltla,Hackney and City of London,E09000012,2022-09-28,23,95364,15,89243,8,6121
ltla,Hackney and City of London,E09000012,2022-09-27,20,95341,13,89228,7,6113
ltla,Hackney and City of London,E09000012,2022-09-26,19,95321,12,89215,7,6106
ltla,Hackney and City of London,E09000012,2022-09-25,11,95302,9,89203,2,6099
ltla,Hackney and City of London,E09000012,2022-09-24,14,95291,13,89194,1,6097
ltla,Hackney and City of London,E09000012,2022-09-23,11,95277,7,89181,4,6096
ltla,Hackney and City of London,E09000012,2022-09-22,13,95266,8,89174,5,6092
ltla,Hackney and City of London,E09000012,2022-09-21,23,95253,16,89166,7,6087
ltla,Hackney and City of London,E09000012,2022-09-20,21,95230,16,89150,5,6080
ltla,Hackney and City of London,E09000012,2022-09-19,20,95209,10,89134,10,6075
ltla,Hackney and City of London,E09000012,2022-09-18,6,95189,4,89124,2,6065
ltla,Hackney and City of London,E09000012,2022-09-17,4,95183,4,89120,0,6063
ltla,Hackney and City of London,E09000012,2022-09-16,7,95179,5,89116,2,6063
ltla,Hackney and City of London,E09000012,2022-09-15,16,95172,11,89111,5,6061
ltla,Hackney and City of London,E09000012,2022-09-14,16,95156,7,89100,9,6056
ltla,Hackney and City of London,E09000012,2022-09-13,14,95140,9,89093,5,6047
ltla,Hackney and City of London,E09000012,2022-09-12,13,95126,3,89084,10,6042
ltla,Hackney and City of London,E09000012,2022-09-11,11,95113,8,89081,3,6032
ltla,Hackney and City of London,E09000012,2022-09-10,12,95102,8,89073,4,6029
ltla,Hackney and City of London,E09000012,2022-09-09,13,95090,10,89065,3,6025
ltla,Hackney and City of London,E09000012,2022-09-08,6,95077,3,89055,3,6022
ltla,Hackney and City of London,E09000012,2022-09-07,13,95071,5,89052,8,6019
ltla,Hackney and City of London,E09000012,2022-09-06,14,95058,8,89047,6,6011
ltla,Hackney and City of London,E09000012,2022-09-05,10,95044,7,89039,3,6005
ltla,Hackney and City of London,E09000012,2022-09-04,6,95034,5,89032,1,6002
ltla,Hackney and City of London,E09000012,2022-09-03,3,95028,3,89027,0,6001
ltla,Hackney and City of London,E09000012,2022-09-02,11,95025,8,89024,3,6001
ltla,Hackney and City of London,E09000012,2022-09-01,19,95014,14,89016,5,5998
ltla,Hackney and City of London,E09000012,2022-08-31,10,94995,6,89002,4,5993
ltla,Hackney and City of London,E09000012,2022-08-30,15,94985,12,88996,3,5989
ltla,Hackney and City of London,E09000012,2022-08-29,11,94970,6,88984,5,5986
ltla,Hackney and City of London,E09000012,2022-08-28,7,94959,4,88978,3,5981
ltla,Hackney and City of London,E09000012,2022-08-27,15,94952,12,88974,3,5978
ltla,Hackney and City of London,E09000012,2022-08-26,12,94937,10,88962,2,5975
ltla,Hackney and City of London,E09000012,2022-08-25,6,94925,3,88952,3,5973
ltla,Hackney and City of London,E09000012,2022-08-24,9,94919,7,88949,2,5970
ltla,Hackney and City of London,E09000012,2022-08-23,16,94910,10,88942,6,5968
ltla,Hackney and City of London,E09000012,2022-08-22,13,94894,11,88932,2,5962
ltla,Hackney and City of London,E09000012,2022-08-21,10,94881,7,88921,3,5960
ltla,Hackney and City of London,E09000012,2022-08-20,11,94871,8,88914,3,5957
ltla,Hackney and City of London,E09000012,2022-08-19,9,94860,7,88906,2,5954
ltla,Hackney and City of London,E09000012,2022-08-18,10,94851,10,88899,0,5952
ltla,Hackney and City of London,E09000012,2022-08-17,13,94841,8,88889,5,5952
ltla,Hackney and City of London,E09000012,2022-08-16,14,94828,7,88881,7,5947
ltla,Hackney and City of London,E09000012,2022-08-15,11,94814,6,88874,5,5940
ltla,Hackney and City of London,E09000012,2022-08-14,16,94803,13,88868,3,5935
ltla,Hackney and City of London,E09000012,2022-08-13,8,94787,5,88855,3,5932
ltla,Hackney and City of London,E09000012,2022-08-12,17,94779,9,88850,8,5929
ltla,Hackney and City of London,E09000012,2022-08-11,19,94762,11,88841,8,5921
ltla,Hackney and City of London,E09000012,2022-08-10,19,94743,14,88830,5,5913
ltla,Hackney and City of London,E09000012,2022-08-09,15,94724,10,88816,5,5908
ltla,Hackney and City of London,E09000012,2022-08-08,21,94709,16,88806,5,5903
ltla,Hackney and City of London,E09000012,2022-08-07,19,94688,13,88790,6,5898
ltla,Hackney and City of London,E09000012,2022-08-06,24,94669,18,88777,6,5892
ltla,Hackney and City of London,E09000012,2022-08-05,8,94645,7,88759,1,5886
ltla,Hackney and City of London,E09000012,2022-08-04,17,94637,15,88752,2,5885
ltla,Hackney and City of London,E09000012,2022-08-03,21,94620,15,88737,6,5883
ltla,Hackney and City of London,E09000012,2022-08-02,22,94599,11,88722,11,5877
ltla,Hackney and City of London,E09000012,2022-08-01,27,94577,16,88711,11,5866
ltla,Hackney and City of London,E09000012,2022-07-31,33,94550,26,88695,7,5855
ltla,Hackney and City of London,E09000012,2022-07-30,18,94517,14,88669,4,5848
ltla,Hackney and City of London,E09000012,2022-07-29,30,94499,25,88655,5,5844
ltla,Hackney and City of London,E09000012,2022-07-28,24,94469,18,88630,6,5839
ltla,Hackney and City of London,E09000012,2022-07-27,37,94445,28,88612,9,5833
ltla,Hackney and City of London,E09000012,2022-07-26,40,94408,36,88584,4,5824
ltla,Hackney and City of London,E09000012,2022-07-25,42,94368,35,88548,7,5820
ltla,Hackney and City of London,E09000012,2022-07-24,27,94326,19,88513,8,5813
ltla,Hackney and City of London,E09000012,2022-07-23,42,94299,36,88494,6,5805
ltla,Hackney and City of London,E09000012,2022-07-22,41,94257,35,88458,6,5799
ltla,Hackney and City of London,E09000012,2022-07-21,43,94216,31,88423,12,5793
ltla,Hackney and City of London,E09000012,2022-07-20,49,94173,34,88392,15,5781
ltla,Hackney and City of London,E09000012,2022-07-19,46,94124,36,88358,10,5766
ltla,Hackney and City of London,E09000012,2022-07-18,67,94078,51,88322,16,5756
ltla,Hackney and City of London,E09000012,2022-07-17,51,94011,37,88271,14,5740
ltla,Hackney and City of London,E09000012,2022-07-16,44,93960,31,88234,13,5726
ltla,Hackney and City of London,E09000012,2022-07-15,51,93916,39,88203,12,5713
ltla,Hackney and City of London,E09000012,2022-07-14,63,93865,44,88164,19,5701
ltla,Hackney and City of London,E09000012,2022-07-13,90,93802,68,88120,22,5682
ltla,Hackney and City of London,E09000012,2022-07-12,87,93712,60,88052,27,5660
ltla,Hackney and City of London,E09000012,2022-07-11,98,93625,73,87992,25,5633
ltla,Hackney and City of London,E09000012,2022-07-10,90,93527,69,87919,21,5608
ltla,Hackney and City of London,E09000012,2022-07-09,77,93437,52,87850,25,5587
ltla,Hackney and City of London,E09000012,2022-07-08,93,93360,69,87798,24,5562
ltla,Hackney and City of London,E09000012,2022-07-07,87,93267,61,87729,26,5538
ltla,Hackney and City of London,E09000012,2022-07-06,116,93180,86,87668,30,5512
ltla,Hackney and City of London,E09000012,2022-07-05,115,93064,82,87582,33,5482
ltla,Hackney and City of London,E09000012,2022-07-04,126,92949,94,87500,32,5449
ltla,Hackney and City of London,E09000012,2022-07-03,107,92823,74,87406,33,5417
ltla,Hackney and City of London,E09000012,2022-07-02,71,92716,50,87332,21,5384
ltla,Hackney and City of London,E09000012,2022-07-01,96,92645,71,87282,25,5363
ltla,Hackney and City of London,E09000012,2022-06-30,101,92549,75,87211,26,5338
ltla,Hackney and City of London,E09000012,2022-06-29,113,92448,85,87136,28,5312
ltla,Hackney and City of London,E09000012,2022-06-28,106,92335,82,87051,24,5284
ltla,Hackney and City of London,E09000012,2022-06-27,78,92229,66,86969,12,5260
ltla,Hackney and City of London,E09000012,2022-06-26,75,92151,59,86903,16,5248
ltla,Hackney and City of London,E09000012,2022-06-25,71,92076,55,86844,16,5232
ltla,Hackney and City of London,E09000012,2022-06-24,61,92005,51,86789,10,5216
ltla,Hackney and City of London,E09000012,2022-06-23,69,91944,41,86738,28,5206
ltla,Hackney and City of London,E09000012,2022-06-22,70,91875,51,86697,19,5178
ltla,Hackney and City of London,E09000012,2022-06-21,77,91805,62,86646,15,5159
ltla,Hackney and City of London,E09000012,2022-06-20,69,91728,53,86584,16,5144
ltla,Hackney and City of London,E09000012,2022-06-19,63,91659,51,86531,12,5128
ltla,Hackney and City of London,E09000012,2022-06-18,57,91596,51,86480,6,5116
ltla,Hackney and City of London,E09000012,2022-06-17,37,91539,35,86429,2,5110
ltla,Hackney and City of London,E09000012,2022-06-16,72,91502,55,86394,17,5108
ltla,Hackney and City of London,E09000012,2022-06-15,60,91430,52,86339,8,5091
ltla,Hackney and City of London,E09000012,2022-06-14,54,91370,42,86287,12,5083
ltla,Hackney and City of London,E09000012,2022-06-13,53,91316,48,86245,5,5071
ltla,Hackney and City of London,E09000012,2022-06-12,55,91263,42,86197,13,5066
ltla,Hackney and City of London,E09000012,2022-06-11,33,91208,24,86155,9,5053
ltla,Hackney and City of London,E09000012,2022-06-10,47,91175,36,86131,11,5044
ltla,Hackney and City of London,E09000012,2022-06-09,63,91128,46,86095,17,5033
ltla,Hackney and City of London,E09000012,2022-06-08,55,91065,45,86049,10,5016
ltla,Hackney and City of London,E09000012,2022-06-07,45,91010,36,86004,9,5006
ltla,Hackney and City of London,E09000012,2022-06-06,36,90965,24,85968,12,4997
ltla,Hackney and City of London,E09000012,2022-06-05,36,90929,30,85944,6,4985
ltla,Hackney and City of London,E09000012,2022-06-04,23,90893,19,85914,4,4979
ltla,Hackney and City of London,E09000012,2022-06-03,26,90870,22,85895,4,4975
ltla,Hackney and City of London,E09000012,2022-06-02,27,90844,25,85873,2,4971
ltla,Hackney and City of London,E09000012,2022-06-01,24,90817,19,85848,5,4969
ltla,Hackney and City of London,E09000012,2022-05-31,25,90793,22,85829,3,4964
ltla,Hackney and City of London,E09000012,2022-05-30,31,90768,24,85807,7,4961
ltla,Hackney and City of London,E09000012,2022-05-29,21,90737,18,85783,3,4954
ltla,Hackney and City of London,E09000012,2022-05-28,20,90716,17,85765,3,4951
ltla,Hackney and City of London,E09000012,2022-05-27,23,90696,21,85748,2,4948
ltla,Hackney and City of London,E09000012,2022-05-26,20,90673,15,85727,5,4946
ltla,Hackney and City of London,E09000012,2022-05-25,35,90653,28,85712,7,4941
ltla,Hackney and City of London,E09000012,2022-05-24,25,90618,19,85684,6,4934
ltla,Hackney and City of London,E09000012,2022-05-23,31,90593,20,85665,11,4928
ltla,Hackney and City of London,E09000012,2022-05-22,14,90562,11,85645,3,4917
ltla,Hackney and City of London,E09000012,2022-05-21,21,90548,17,85634,4,4914
ltla,Hackney and City of London,E09000012,2022-05-20,26,90527,21,85617,5,4910
ltla,Hackney and City of London,E09000012,2022-05-19,25,90501,20,85596,5,4905
ltla,Hackney and City of London,E09000012,2022-05-18,35,90476,29,85576,6,4900
ltla,Hackney and City of London,E09000012,2022-05-17,50,90441,37,85547,13,4894
ltla,Hackney and City of London,E09000012,2022-05-16,31,90391,25,85510,6,4881
ltla,Hackney and City of London,E09000012,2022-05-15,34,90360,32,85485,2,4875
ltla,Hackney and City of London,E09000012,2022-05-14,23,90326,17,85453,6,4873
ltla,Hackney and City of London,E09000012,2022-05-13,28,90303,22,85436,6,4867
ltla,Hackney and City of London,E09000012,2022-05-12,24,90275,20,85414,4,4861
ltla,Hackney and City of London,E09000012,2022-05-11,32,90251,27,85394,5,4857
ltla,Hackney and City of London,E09000012,2022-05-10,23,90219,19,85367,4,4852
ltla,Hackney and City of London,E09000012,2022-05-09,36,90196,28,85348,8,4848
ltla,Hackney and City of London,E09000012,2022-05-08,24,90160,21,85320,3,4840
ltla,Hackney and City of London,E09000012,2022-05-07,22,90136,21,85299,1,4837
ltla,Hackney and City of London,E09000012,2022-05-06,29,90114,25,85278,4,4836
ltla,Hackney and City of London,E09000012,2022-05-05,40,90085,31,85253,9,4832
ltla,Hackney and City of London,E09000012,2022-05-04,46,90045,35,85222,11,4823
