"data","stato","codice_regione","denominazione_regione","codice_provincia","denominazione_provincia","sigla_provincia","lat","long","totale_casi"
"2021-09-14T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,275077
"2021-09-14T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,37189
"2021-09-14T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,32913
"2021-09-14T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2021-09-14T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2021-09-15T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,17362
"2021-09-15T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,11033
"2021-09-15T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,275365
"2021-09-15T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,37228
"2021-09-15T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,32934
"2021-09-15T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2021-09-15T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2021-09-16T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,17371
"2021-09-16T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,11038
"2021-09-16T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,275607
"2021-09-16T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,37272
"2021-09-16T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,32948
"2021-09-16T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2021-09-16T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2021-09-17T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,17386
"2021-09-17T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,11044
"2021-09-17T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,275917
"2021-09-17T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,37293
"2021-09-17T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,32964
"2021-09-17T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2021-09-17T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2021-09-18T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,17396
"2021-09-18T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,11047
"2021-09-18T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,276228
"2021-09-18T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,37327
"2021-09-18T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,32982
"2021-09-18T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2021-09-18T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2021-09-19T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,17402
"2021-09-19T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,11050
"2021-09-19T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,276454
"2021-09-19T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,37352
"2021-09-19T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,32999
"2021-09-19T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2021-09-19T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2021-09-20T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,17407
"2021-09-20T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,11051
"2021-09-20T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,276670
"2021-09-20T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,37366
"2021-09-20T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,33006
"2021-09-20T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2021-09-20T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2021-09-21T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,17419
"2021-09-21T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,11059
"2021-09-21T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,276915
"2021-09-21T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,37382
"2021-09-21T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,33026
"2021-09-21T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2021-09-21T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2021-09-22T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,17432
"2021-09-22T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,11070
"2021-09-22T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,277135
"2021-09-22T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,37400
"2021-09-22T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,33055
"2021-09-22T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2021-09-22T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2021-09-23T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,17443
"2021-09-23T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,11076
"2021-09-23T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,277398
"2021-09-23T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,37476
"2021-09-23T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,33071
"2021-09-23T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2021-09-23T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2021-09-24T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,17452
"2021-09-24T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,11080
"2021-09-24T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,277715
"2021-09-24T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,37490
"2021-09-24T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,33088
"2021-09-24T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2021-09-24T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2021-09-25T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,17461
"2021-09-25T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,11097
"2021-09-25T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,277939
"2021-09-25T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,37533
"2021-09-25T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,33101
"2021-09-25T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2021-09-25T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2021-09-26T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,17475
"2021-09-26T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,11112
"2021-09-26T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,278147
"2021-09-26T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,37549
"2021-09-26T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,33120
"2021-09-26T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2021-09-26T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2021-09-27T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,17475
"2021-09-27T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,11113
"2021-09-27T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,278353
"2021-09-27T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,37555
"2021-09-27T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,33124
"2021-09-27T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2021-09-27T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2021-09-28T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,17483
"2021-09-28T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,11123
"2021-09-28T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,278527
"2021-09-28T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,37578
"2021-09-28T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,33161
"2021-09-28T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2021-09-28T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2021-09-29T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,17497
"2021-09-29T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,11133
"2021-09-29T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,278707
"2021-09-29T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,37623
"2021-09-29T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,33187
"2021-09-29T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2021-09-29T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2021-09-30T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,17529
"2021-09-30T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,11148
"2021-09-30T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,278966
"2021-09-30T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,37643
"2021-09-30T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,33195
"2021-09-30T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2021-09-30T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2021-10-01T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,17537
"2021-10-01T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,11157
"2021-10-01T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,279198
"2021-10-01T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,37652
"2021-10-01T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,33226
"2021-10-01T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2021-10-01T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2021-10-02T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,17544
"2021-10-02T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,11161
"2021-10-02T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,279474
"2021-10-02T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,37691
"2021-10-02T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,33246
"2021-10-02T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2021-10-02T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2021-10-03T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,17553
"2021-10-03T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,11169
"2021-10-03T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,279701
"2021-10-03T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,37712
"2021-10-03T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,33259
"2021-10-03T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2021-10-03T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2021-10-04T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,17555
"2021-10-04T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,11173
"2021-10-04T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,279906
"2021-10-04T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,37735
"2021-10-04T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,33265
"2021-10-04T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2021-10-04T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2021-10-05T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,17564
"2021-10-05T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,11180
"2021-10-05T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,280082
"2021-10-05T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,37753
"2021-10-05T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,33276
"2021-10-05T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2021-10-05T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2021-10-06T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,17575
"2021-10-06T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,11189
"2021-10-06T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,280276
"2021-10-06T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,37766
"2021-10-06T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,33294
"2021-10-06T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2021-10-06T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2021-10-07T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,17586
"2021-10-07T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,11196
"2021-10-07T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,280484
"2021-10-07T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,37807
"2021-10-07T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,33327
"2021-10-07T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2021-10-07T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2021-10-08T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,17593
"2021-10-08T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,11204
"2021-10-08T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,280710
"2021-10-08T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,37842
"2021-10-08T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,33345
"2021-10-08T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2021-10-08T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2021-10-09T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,17599
"2021-10-09T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,11215
"2021-10-09T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,280880
"2021-10-09T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,37864
"2021-10-09T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,33366
"2021-10-09T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2021-10-09T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2021-10-10T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,17610
"2021-10-10T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,11217
"2021-10-10T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,281044
"2021-10-10T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,37884
"2021-10-10T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,33390
"2021-10-10T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2021-10-10T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2021-10-11T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,17615
"2021-10-11T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,11218
"2021-10-11T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,281195
"2021-10-11T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,37907
"2021-10-11T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,33398
"2021-10-11T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2021-10-11T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2021-10-12T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,17627
"2021-10-12T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,11218
"2021-10-12T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,281382
"2021-10-12T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,37917
"2021-10-12T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,33410
"2021-10-12T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2021-10-12T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2021-10-13T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,17640
"2021-10-13T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,11223
"2021-10-13T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,281510
"2021-10-13T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,37944
"2021-10-13T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,33431
"2021-10-13T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2021-10-13T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2021-10-14T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,17650
"2021-10-14T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,11226
"2021-10-14T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,281718
"2021-10-14T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,37986
"2021-10-14T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,33443
"2021-10-14T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2021-10-14T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2021-10-15T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,17666
"2021-10-15T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,11232
"2021-10-15T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,282002
"2021-10-15T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,38008
"2021-10-15T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,33463
"2021-10-15T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2021-10-15T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2021-10-16T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,17683
"2021-10-16T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,11241
"2021-10-16T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,282146
"2021-10-16T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,38043
"2021-10-16T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,33480
"2021-10-16T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2021-10-16T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2021-10-17T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,17698
"2021-10-17T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,11249
"2021-10-17T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,282358
"2021-10-17T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,38072
"2021-10-17T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,33504
"2021-10-17T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2021-10-17T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2021-10-18T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,17717
"2021-10-18T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,11250
"2021-10-18T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,282507
"2021-10-18T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,38093
"2021-10-18T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,33516
"2021-10-18T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2021-10-18T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2021-10-19T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,17748
"2021-10-19T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,11278
"2021-10-19T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,282732
"2021-10-19T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,38115
"2021-10-19T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,33536
"2021-10-19T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2021-10-19T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2021-10-20T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,17773
"2021-10-20T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,11311
"2021-10-20T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,282991
"2021-10-20T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,38157
"2021-10-20T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,33558
"2021-10-20T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2021-10-20T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2021-10-21T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,17794
"2021-10-21T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,11329
"2021-10-21T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,283295
"2021-10-21T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,38216
"2021-10-21T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,33587
"2021-10-21T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
